variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_187x187_1,generated 187*187,6.700000,5,187,187,289,72.051572,72.032096,71.870591,72.395379,174312498,174265383,173874657,175144262,4984.772170,0.485333,0.420784,88997836.200000,1079189.400000,0.012126,10849484.000000,368.600000,59000771.600000,21.400000,0.000000,10791188.400000,4.400000,0.000000,365.000000,165.400000,0.453151,33.600000,24.800000,0.738095,4.600000,0.000000,20.600000,14374623.600000,76448.200000,0.005318,205720560.000000,1.180183
gen_190x190_1,generated 190*190,6.700000,5,190,190,289,73.286403,73.272465,73.145912,73.459292,177299602,177265883,176959716,177717867,4911.346316,0.492588,0.427074,94349269.200000,1141070.600000,0.012094,11006529.200000,348.600000,59850359.400000,25.800000,0.000000,10991507.600000,2.400000,0.000000,412.200000,177.400000,0.430374,18.000000,21.800000,1.211111,2.800000,0.000000,21.200000,15106448.800000,78968.200000,0.005227,218350406.600000,1.231534
gen_193x193_1,generated 193*193,6.700000,5,193,193,289,76.046938,76.005188,75.958360,76.158100,183979216,183878210,183764921,184248148,4939.171951,0.489816,0.424670,102317224.800000,1238958.800000,0.012109,10940065.200000,222.800000,59640615.400000,24.400000,0.000000,10961698.400000,1.600000,0.000000,452.400000,226.800000,0.501326,30.200000,12.600000,0.417219,5.800000,0.000000,21.800000,16503555.600000,84144.000000,0.005099,231433947.400000,1.257935
gen_196x196_1,generated 196*196,6.700000,5,196,196,289,77.920691,77.872845,77.810420,78.196156,188511694,188395942,188244918,189178120,4907.114067,0.493014,0.427443,106078217.000000,1288579.000000,0.012147,11011635.600000,329.400000,62620408.600000,21.400000,0.000000,11017040.000000,2.200000,0.000000,489.800000,206.600000,0.421805,172.000000,43.400000,0.252326,5.200000,0.000000,22.400000,17024328.800000,85613.800000,0.005029,240565644.200000,1.276131
gen_199x199_1,generated 199*199,6.700000,5,199,199,289,81.250912,81.235666,81.140326,81.324287,196568342,196531457,196300805,196745856,4963.721674,0.487391,0.422568,107685146.200000,1337556.400000,0.012421,12716972.400000,304.800000,59568511.200000,20.200000,0.000000,10887993.200000,2.000000,0.000000,521.600000,206.800000,0.396472,29.600000,21.200000,0.716216,9.000000,0.000000,23.200000,16841116.800000,83475.200000,0.004957,237949021.400000,1.210515
gen_202x202_1,generated 202*202,6.700000,5,202,202,289,82.769170,82.709202,82.623153,83.046064,200233905,200088831,199880663,200903762,4907.212651,0.492985,0.427418,110907315.800000,1375383.200000,0.012401,12819274.400000,321.000000,63283763.600000,20.600000,0.000000,11025607.400000,2.800000,0.000000,569.200000,216.400000,0.380183,46.200000,29.600000,0.640693,4.800000,0.000000,24.000000,17066848.800000,83169.800000,0.004873,240762922.400000,1.202408
gen_205x205_1,generated 205*205,6.700000,5,205,205,289,85.615274,85.693018,85.363492,85.838222,207126787,207314872,206517658,207666160,4928.656443,0.490859,0.425574,109651699.400000,1332054.600000,0.012148,12822235.000000,295.800000,69661641.200000,22.800000,0.000000,12824270.600000,0.800000,0.000000,498.400000,188.800000,0.378812,41.400000,20.400000,0.492754,10.400000,0.000000,24.800000,17487250.200000,84511.600000,0.004833,249625398.600000,1.205182
gen_208x208_1,generated 208*208,6.700000,5,208,208,289,87.547517,87.619470,87.345614,87.782194,211800960,211975033,211312503,212368706,4895.547337,0.494177,0.428452,116711385.600000,1414812.800000,0.012122,12918904.400000,295.600000,69792048.600000,27.800000,0.000000,12870396.800000,3.200000,0.000000,557.600000,217.000000,0.389168,78.400000,17.600000,0.224490,9.200000,0.000000,25.400000,18798149.800000,90298.400000,0.004804,272753383.800000,1.287782
gen_211x211_1,generated 211*211,6.700000,5,211,211,289,91.265095,91.221695,91.170070,91.456331,220795775,220690780,220565884,221258429,4959.362436,0.487821,0.422941,125945956.000000,1538892.800000,0.012219,12836507.800000,315.400000,69377965.800000,91.200000,0.000001,12704500.000000,1.800000,0.000000,1149.600000,694.200000,0.603862,317.800000,43.800000,0.137823,5.200000,0.000000,32.600000,19229121.800000,89448.800000,0.004652,268838529.400000,1.217589
gen_214x214_1,generated 214*214,6.700000,5,214,214,289,92.845599,92.790629,92.737768,93.086582,224619370,224486382,224358496,225202376,4904.781422,0.493249,0.427647,124922984.000000,1547048.200000,0.012384,14321223.200000,356.600000,70041675.000000,88.200000,0.000001,12891632.000000,0.000000,0.000000,1285.200000,734.400000,0.571429,121.800000,59.400000,0.487685,5.600000,0.000000,33.400000,19455410.400000,89202.200000,0.004585,272314763.000000,1.212339
gen_217x217_1,generated 217*217,6.700000,5,217,217,289,95.837008,95.846879,95.733331,95.922095,231856557,231880439,231605734,232062408,4923.794453,0.491345,0.425996,123978856.200000,1536164.600000,0.012391,14693447.200000,197.400000,77229043.800000,91.800000,0.000001,13233209.800000,1.400000,0.000000,1051.600000,713.200000,0.678205,4.800000,7.800000,1.625000,0.000000,0.000000,34.600000,19319395.000000,87943.400000,0.004552,271109777.200000,1.169300
gen_220x220_1,generated 220*220,6.700000,5,220,220,289,98.144986,98.116292,98.040295,98.337615,237440073,237370654,237186796,237906095,4905.786632,0.493148,0.427559,124595436.200000,1537103.200000,0.012337,15147273.000000,312.800000,80069978.000000,93.400000,0.000001,14241944.600000,7.200000,0.000001,1143.000000,725.600000,0.634821,3.800000,0.200000,0.052632,2.200000,0.000000,35.400000,19916442.000000,89253.600000,0.004481,281091259.800000,1.183841
gen_223x223_1,generated 223*223,6.700000,5,223,223,289,101.502166,101.425000,101.334979,101.871722,245561733,245375048,245157263,246455792,4937.998612,0.489930,0.424770,136005777.200000,1651013.000000,0.012139,14650386.000000,323.200000,79699721.600000,92.800000,0.000001,14572278.800000,2.600000,0.000000,1203.200000,773.800000,0.643118,84.000000,0.000000,0.000000,9.800000,0.000000,36.400000,20917000.400000,93423.800000,0.004466,301807125.000000,1.229048
gen_226x226_1,generated 226*226,6.700000,5,226,226,289,102.886162,102.877591,102.701466,103.089598,248909183,248888447,248462353,249401350,4873.310028,0.496432,0.430407,141142565.800000,1725954.600000,0.012228,15054778.200000,249.400000,80726723.200000,85.200000,0.000001,14766920.200000,0.600000,0.000000,1216.000000,835.200000,0.686842,29.000000,34.200000,1.179310,2.000000,0.000000,37.400000,22388359.400000,97185.800000,0.004341,313321597.000000,1.258779
gen_229x229_1,generated 229*229,6.700000,5,229,229,289,106.939733,106.930557,106.694500,107.231456,258716816,258694616,258123529,259422573,4933.483648,0.490379,0.425159,141355272.200000,1742217.400000,0.012325,16448006.400000,364.200000,81752859.400000,89.600000,0.000001,14607219.200000,4.000000,0.000000,1460.200000,845.200000,0.578825,126.400000,32.400000,0.256329,15.400000,0.000000,38.400000,22116859.400000,94937.600000,0.004293,309526405.600000,1.196391
gen_232x232_1,generated 232*232,6.700000,5,232,232,289,108.415210,108.342823,108.305626,108.670975,262286840,262111717,262021725,262905607,4873.046225,0.496462,0.430432,141977826.400000,1747754.200000,0.012310,16637835.800000,228.200000,88685541.800000,78.600000,0.000001,15363630.200000,2.000000,0.000000,2027.600000,776.000000,0.382718,692.000000,25.400000,0.036705,5.600000,0.000000,39.400000,22408632.800000,94711.600000,0.004227,313052185.000000,1.193549
gen_235x235_1,generated 235*235,6.700000,5,235,235,289,112.207329,112.223099,111.894287,112.614901,271460331,271498484,270702999,272446361,4915.533382,0.492169,0.426711,147903111.200000,1788927.200000,0.012095,16499976.400000,267.200000,90169762.200000,98.200000,0.000001,16459985.200000,0.400000,0.000000,1519.600000,755.200000,0.496973,173.800000,20.800000,0.119678,10.400000,0.000000,40.400000,23560188.600000,99362.400000,0.004217,336760381.000000,1.240551
gen_238x238_1,generated 238*238,6.700000,5,238,238,289,114.030057,114.034472,113.801484,114.297676,275870727,275881408,275317745,276518172,4870.255049,0.496746,0.430679,155409656.200000,1873441.600000,0.012055,16617354.800000,291.000000,90950164.800000,95.400000,0.000001,16644309.800000,1.600000,0.000000,1533.200000,766.400000,0.499870,294.200000,22.400000,0.076139,6.800000,0.000000,41.400000,24850335.200000,103754.800000,0.004175,352703112.400000,1.278509
gen_241x241_1,generated 241*241,6.700000,5,241,241,289,118.732810,118.745583,118.440814,119.016315,287247624,287278526,286541205,287933501,4945.638402,0.489174,0.424114,160916672.800000,1975321.000000,0.012275,17572514.800000,367.600000,89626604.400000,106.800000,0.000001,16418613.200000,7.600000,0.000000,2096.400000,885.400000,0.422343,536.400000,31.400000,0.058538,4.800000,0.000000,42.400000,25265163.200000,103026.200000,0.004078,354460163.600000,1.233988
gen_244x244_1,generated 244*244,6.700000,5,244,244,289,119.877862,119.835001,119.628607,120.156407,290017864,289914172,289414846,290691741,4871.302472,0.496639,0.430586,160956530.400000,1977614.800000,0.012287,18531423.200000,244.600000,93246900.000000,84.200000,0.000001,16555930.800000,2.000000,0.000000,1617.200000,826.400000,0.511007,22.800000,21.800000,0.956140,2.000000,0.000000,43.600000,25260563.200000,101102.000000,0.004002,352124521.000000,1.214148
gen_247x247_1,generated 247*247,6.700000,5,247,247,289,123.723840,123.662512,123.513939,124.164875,299324506,299176136,298816694,300391499,4906.235244,0.493106,0.427523,161233981.200000,1962707.600000,0.012173,18387813.000000,238.800000,100567269.200000,100.200000,0.000001,18330191.400000,0.800000,0.000000,1648.000000,1033.000000,0.626820,7.400000,0.000000,0.000000,1.800000,0.000000,44.600000,25921507.800000,102683.000000,0.003961,364723627.800000,1.218489
gen_250x250_1,generated 250*250,6.700000,5,250,250,289,125.804930,125.842858,125.515631,126.010819,304358291,304450049,303658393,304856396,4869.732656,0.496801,0.430726,169269647.600000,2057468.800000,0.012155,18523360.200000,253.800000,101123117.200000,96.400000,0.000001,18496530.800000,0.000000,0.000000,1734.400000,853.000000,0.491813,19.800000,0.200000,0.010101,0.000000,0.000000,45.800000,27331460.000000,107996.200000,0.003951,392234769.800000,1.288727
gen_253x253_1,generated 253*253,6.700000,5,253,253,289,130.367721,130.215560,129.891874,131.117474,315396499,315028380,314245292,317210365,4927.377384,0.490988,0.425687,176627494.600000,2163409.800000,0.012248,19192825.800000,487.400000,100151575.200000,99.000000,0.000001,18327386.200000,0.000000,0.000000,2104.800000,940.200000,0.446693,25.200000,0.000000,0.000000,12.000000,0.000000,47.000000,27636826.000000,108068.600000,0.003910,388012862.200000,1.230238
gen_256x256_1,generated 256*256,6.700000,5,256,256,289,132.575834,132.542737,132.419210,132.732039,320737575,320657503,320358659,321115477,4894.067001,0.494328,0.428583,176859946.000000,2163035.200000,0.012230,20139847.800000,564.000000,101763199.400000,82.400000,0.000001,18864668.600000,0.000000,0.000000,2096.400000,851.200000,0.406029,3227.600000,170.400000,0.052795,2.600000,0.000000,54.400000,28220624.000000,109213.200000,0.003870,398387931.600000,1.242099
gen_512x512_1,generated 512*512,6.700000,5,512,512,289,524.613314,524.567187,523.789400,525.361348,1269184430,1269072837,1267191156,1270994132,4841.554375,0.499690,0.433231,728317495.600000,8824804.400000,0.012117,76068968.000000,972.400000,417187272.600000,85.200000,0.000000,76053495.000000,31.600000,0.000000,5790.400000,3924.600000,0.677777,14364.800000,4929.200000,0.343144,2.800000,0.000000,121.800000,116257445.800000,222536.400000,0.001914,1621936011.000000,1.277936
gen_1024x1024_1,generated 1024*1024,6.700000,5,1024,1024,289,2143.076968,2141.895000,2140.092355,2147.913749,5184701281,5181841771,5177480669,5196402806,4944.516450,0.489285,0.424210,2921459467.200000,35821083.400000,0.012261,304854932.000000,4041.000000,1662854768.800000,183.000000,0.000000,302863705.400000,120.600000,0.000000,37760.400000,29496.800000,0.781157,17422.000000,14569.200000,0.836253,41.600000,0.000000,257.200000,466274976.200000,446327.400000,0.000957,6489119579.200001,1.251590
