variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_190x190_1,generated 190*190,6.700000,5,190,190,289,63.238141,63.254658,63.048494,63.534515,152992208,153032168,152533395,153709227,4238.011302,0.570858,0.494934,44548887.600000,1564219.200000,0.035112,7883179.600000,103.400000,26390156.200000,121.400000,0.000005,7847949.000000,0.000000,0.000000,1481.200000,889.400000,0.600459,0.800000,0.000000,0.000000,1.200000,0.000000,0.000000,4794115.400000,3380.800000,0.000705,203287068.000000,1.328741
gen_193x193_1,generated 193*193,6.700000,5,193,193,289,66.056186,66.177662,65.052512,67.112110,159810343,160104231,157382146,162364950,4290.325727,0.563899,0.488900,46879181.600000,1695550.800000,0.036169,8347327.000000,270.800000,25801640.400000,113.800000,0.000004,7719506.800000,0.000000,0.000000,1694.400000,955.600000,0.563975,0.600000,0.000000,0.000000,3.200000,0.000000,0.000000,4581073.200000,3035.400000,0.000663,201368704.200000,1.260048
gen_196x196_1,generated 196*196,6.700000,5,196,196,289,68.185815,67.900308,67.425349,68.988207,164962512,164271781,163122710,166903746,4294.109538,0.563402,0.488469,46200668.600000,1649434.400000,0.035702,9126960.200000,279.400000,27261383.000000,114.400000,0.000004,7783683.400000,0.000000,0.000000,1732.800000,1017.600000,0.587258,91.400000,17.800000,0.194748,5.000000,0.000000,0.000000,4591216.600000,4124.200000,0.000898,201682356.200000,1.222595
gen_199x199_1,generated 199*199,6.700000,5,199,199,289,69.448991,69.474623,69.245567,69.645278,168021240,168083254,167529088,168496129,4242.853463,0.570217,0.494378,47205207.400000,1673901.800000,0.035460,9331451.000000,196.400000,28932307.600000,118.400000,0.000004,7875627.000000,0.000000,0.000000,1721.600000,948.000000,0.550651,42.400000,24.400000,0.575472,0.600000,0.000000,0.000000,4622353.000000,4908.200000,0.001062,203772397.600000,1.212778
gen_202x202_1,generated 202*202,6.700000,5,202,202,289,72.884411,72.842292,72.051996,73.945331,176330639,176228740,174316761,178897342,4321.405720,0.559845,0.485386,48392763.600000,1691248.000000,0.034948,9273109.400000,246.400000,30925916.600000,136.400000,0.000004,8569491.800000,4.800000,0.000001,1932.000000,1058.000000,0.547619,186.200000,17.000000,0.091300,6.400000,0.000000,0.000000,4806362.600000,7684.400000,0.001599,205305458.600000,1.164321
gen_205x205_1,generated 205*205,6.700000,5,205,205,289,73.964174,73.851839,73.766801,74.269958,178942530,178670756,178465022,179682316,4258.001904,0.568180,0.492612,49204476.800000,1646947.000000,0.033471,9374943.600000,184.400000,32667312.800000,152.000000,0.000005,9721441.400000,7.800000,0.000001,1952.600000,973.000000,0.498310,20.600000,17.800000,0.864078,3.400000,0.000000,0.000000,5386686.200000,10653.600000,0.001978,226794119.000000,1.267413
gen_208x208_1,generated 208*208,6.700000,5,208,208,289,76.150944,76.193321,75.940291,76.435106,184232975,184335498,183723341,184920453,4258.343542,0.568135,0.492573,53918186.600000,1774999.000000,0.032920,9382918.400000,159.400000,31464263.000000,129.000000,0.000004,9361583.800000,5.000000,0.000001,2018.800000,964.400000,0.477710,33.200000,10.000000,0.301205,4.800000,0.000000,0.000000,5963521.800000,6306.000000,0.001057,242055145.400000,1.313854
gen_211x211_1,generated 211*211,6.700000,5,211,211,289,78.890102,78.927521,78.661162,79.115675,190859448,190949978,190305572,191405180,4286.953303,0.564342,0.489285,55653799.400000,1888954.200000,0.033941,10038389.800000,225.200000,31183706.600000,126.000000,0.000004,9291688.400000,5.800000,0.000001,2767.800000,1589.400000,0.574247,10.400000,7.200000,0.692308,5.800000,0.000000,0.000000,5886043.400000,8092.800000,0.001375,241189281.800000,1.263701
gen_214x214_1,generated 214*214,6.700000,5,214,214,289,81.459766,81.269640,80.835802,82.559531,197075992,196616020,195566435,199736659,4303.345096,0.562192,0.487420,55634496.400000,1907325.600000,0.034283,10845160.200000,228.000000,32305804.600000,129.600000,0.000004,9214880.800000,6.200000,0.000001,2622.600000,1389.400000,0.529780,64.400000,16.000000,0.248447,8.200000,0.000000,0.000000,5814348.000000,8304.400000,0.001428,239633503.600000,1.215945
gen_217x217_1,generated 217*217,6.700000,5,217,217,289,82.978014,82.940653,82.713309,83.297425,200748870,200658484,200108469,201521622,4263.179724,0.567488,0.492012,55159156.600000,1930331.600000,0.034996,10956232.000000,218.800000,36061771.200000,136.200000,0.000004,9947049.800000,12.800000,0.000001,2763.000000,1361.800000,0.492870,69.200000,12.400000,0.179191,1.800000,0.000000,0.000000,5933420.600000,6455.200000,0.001088,242475617.600000,1.207855
gen_220x220_1,generated 220*220,6.700000,5,220,220,289,85.326693,85.269623,85.263163,85.459252,206432270,206294199,206278569,206752972,4265.129545,0.567232,0.491790,57096417.800000,1975348.200000,0.034597,10975834.400000,243.000000,36557756.600000,168.400000,0.000005,10851854.200000,8.200000,0.000001,3148.200000,1462.200000,0.464456,158.400000,35.800000,0.226010,9.600000,0.000000,0.000000,6253686.200000,8027.800000,0.001284,257416692.600000,1.246979
gen_223x223_1,generated 223*223,6.700000,5,223,223,289,87.668436,87.715933,87.488388,87.831525,212097225,212212137,211661633,212491790,4265.061131,0.567240,0.491797,61031823.600000,2096642.200000,0.034353,10933081.200000,138.600000,36617958.800000,140.800000,0.000004,10936093.600000,6.600000,0.000001,3263.600000,1199.400000,0.367508,58.000000,21.400000,0.368966,1.200000,0.000000,0.000000,6604459.400000,5271.200000,0.000798,281684938.400000,1.328093
gen_226x226_1,generated 226*226,6.700000,5,226,226,289,90.016385,90.003748,89.792420,90.268340,217777316,217746743,217235477,218386874,4263.789568,0.567408,0.491943,64755464.200000,2230186.000000,0.034440,10934151.400000,144.400000,36766256.600000,126.600000,0.000003,10934403.200000,2.800000,0.000000,3708.800000,1343.000000,0.362112,170.000000,17.400000,0.102353,1.000000,0.000000,0.000000,6893479.800000,6730.600000,0.000976,282615990.200000,1.297729
gen_229x229_1,generated 229*229,6.700000,5,229,229,289,93.578780,93.339209,92.645271,94.432556,226396186,225816590,224137738,228461737,4317.159970,0.560394,0.485862,63508860.400000,2225467.000000,0.035042,12399994.200000,191.400000,37192354.600000,159.200000,0.000004,10917613.600000,3.600000,0.000000,4070.000000,1459.600000,0.358624,102.400000,26.000000,0.253906,1.800000,0.000000,0.000000,6846128.200000,8479.800000,0.001239,280233891.200000,1.237803
gen_232x232_1,generated 232*232,6.700000,5,232,232,289,95.057860,95.040939,94.882717,95.316520,229973711,229932775,229549988,230599488,4272.698257,0.566224,0.490916,64887279.000000,2241646.200000,0.034547,12524752.600000,143.400000,39327616.800000,202.000000,0.000005,10909805.600000,0.000000,0.000000,4065.400000,1451.600000,0.357062,7.400000,41.000000,5.540541,0.200000,0.000000,0.000000,6897282.600000,7730.000000,0.001121,283390537.200000,1.232274
gen_235x235_1,generated 235*235,6.700000,5,235,235,289,98.296969,98.391632,97.905761,98.638003,237810664,238039684,236864213,238635731,4306.213925,0.561818,0.487096,66003342.800000,2251174.600000,0.034107,12350657.000000,206.200000,41636548.600000,161.200000,0.000004,12331670.600000,24.400000,0.000002,4316.800000,1537.200000,0.356097,0.800000,0.000000,0.000000,10.800000,0.000000,0.000000,7211658.600000,8062.200000,0.001118,298564214.200000,1.255470
gen_238x238_1,generated 238*238,6.700000,5,238,238,289,100.003496,99.978588,99.673195,100.364797,241939831,241879572,241140730,242813933,4271.234923,0.566420,0.491086,69386162.400000,2358961.800000,0.033998,12448892.000000,191.600000,41979462.600000,172.600000,0.000004,12477896.200000,14.000000,0.000001,4292.600000,1341.800000,0.312584,157.400000,18.800000,0.119441,9.400000,0.000000,0.000000,7630413.000000,8284.400000,0.001086,316280828.600000,1.307271
gen_241x241_1,generated 241*241,6.700000,5,241,241,289,103.355297,103.538088,103.010250,103.583719,250047724,250489949,249212951,250600344,4305.155283,0.561955,0.487215,72987193.000000,2521718.800000,0.034550,12726941.200000,228.600000,41627949.800000,214.400000,0.000005,12366717.000000,8.400000,0.000001,4662.400000,1569.000000,0.336522,457.800000,34.800000,0.076016,6.600000,0.000000,0.000000,7810064.000000,8311.600000,0.001064,320697054.800000,1.282543
gen_244x244_1,generated 244*244,6.700000,5,244,244,289,105.216088,105.230063,105.145852,105.283309,254550009,254583821,254380089,254712640,4275.564516,0.565845,0.490588,74181044.600000,2556481.600000,0.034463,13531744.000000,183.000000,41938351.800000,162.800000,0.000004,12432012.800000,17.200000,0.000001,4680.600000,1593.000000,0.340341,900.400000,95.600000,0.106175,3.600000,0.000000,0.000000,8149422.600000,11402.600000,0.001399,322417060.000000,1.266616
gen_247x247_1,generated 247*247,6.700000,5,247,247,289,108.475939,108.382256,108.271645,108.823872,262437259,262210613,261943009,263279020,4301.615483,0.562420,0.487618,72788723.800000,2501235.600000,0.034363,13909844.600000,223.200000,46377009.800000,173.800000,0.000004,13053333.600000,11.600000,0.000001,4741.400000,1668.000000,0.351795,0.200000,29.800000,149.000000,5.400000,0.000000,0.000000,7849696.000000,10972.600000,0.001398,320756389.400000,1.222221
gen_250x250_1,generated 250*250,6.700000,5,250,250,289,111.039890,110.956497,110.247408,111.787485,268639949,268438196,266722688,270448614,4298.239184,0.562861,0.488000,75203941.800000,2575013.400000,0.034240,13980789.600000,238.200000,46787001.000000,185.400000,0.000004,13627437.400000,16.000000,0.000001,5075.600000,1859.200000,0.366302,225.000000,58.000000,0.257778,12.800000,0.000000,0.000000,8426438.000000,8178.000000,0.000971,338323298.400000,1.259393
gen_253x253_1,generated 253*253,6.700000,5,253,253,289,113.714135,113.646771,113.379024,114.229726,275110000,274947025,274299263,276357375,4297.989345,0.562894,0.488029,78330778.600000,2661585.600000,0.033979,14340388.800000,235.800000,46876142.400000,182.200000,0.000004,13970042.200000,9.400000,0.000001,5093.800000,1828.000000,0.358868,293.000000,70.000000,0.238908,4.000000,0.000000,0.000000,8565347.600000,7487.000000,0.000874,361724543.600000,1.314836
gen_256x256_1,generated 256*256,6.700000,5,256,256,289,115.721992,115.752067,115.353373,116.043597,279967589,280040349,279075785,280745652,4271.966385,0.566323,0.491002,83252029.400000,2797500.800000,0.033603,14066359.000000,173.600000,47172070.400000,141.800000,0.000003,14069955.400000,7.600000,0.000001,4895.000000,1621.800000,0.331318,553.600000,286.400000,0.517341,3.200000,0.000000,0.000000,8863903.400000,6313.800000,0.000712,363522268.000000,1.298444
