variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_187x187_1,generated 187*187,1.700000,10,187,187,289,221.147464,221.141284,220.996851,221.349900,534991643,534976694,534627285,535481370,15299.026080,0.158125,0.137095,350829239.100000,2690634.700000,0.007669,388.800000,150.700000,0.387603,120694113.000000,54711.200000,0.000453,1484404667.000000,2.774632
gen_188x188_1,generated 188*188,1.700000,10,188,188,289,223.485138,223.484969,223.364139,223.653493,540647228,540646822,540354513,541054509,15296.718764,0.158149,0.137115,354609338.200000,2719620.600000,0.007669,353.300000,118.700000,0.335975,121993007.100000,55056.900000,0.000451,1500396355.100000,2.775186
gen_189x189_1,generated 189*189,1.700000,10,189,189,289,226.476324,225.998211,225.805817,231.136705,547882237,546725604,546260174,559156439,15337.819126,0.157725,0.136748,358409695.500000,2749437.400000,0.007671,426.200000,167.200000,0.392304,123298855.400000,55312.400000,0.000449,1516473725.400000,2.767883
gen_190x190_1,generated 190*190,1.700000,10,190,190,289,228.347880,228.339770,228.209040,228.578514,552410297,552390678,552074422,552968237,15302.224294,0.158092,0.137066,362230305.600000,2778419.800000,0.007670,399.800000,143.700000,0.359430,124611652.500000,55591.300000,0.000446,1532636772.500000,2.774454
gen_191x191_1,generated 191*191,1.700000,10,191,191,289,230.718300,230.697076,230.622526,230.934605,558145402,558094060,557913709,558668681,15299.619035,0.158119,0.137089,366071173.500000,2807639.400000,0.007670,446.500000,179.100000,0.401120,125931403.400000,55560.700000,0.000441,1548885501.400000,2.775057
gen_192x192_1,generated 192*192,1.700000,10,192,192,289,234.769010,234.669357,233.975604,236.669080,567944618,567703540,566025240,572541198,15406.483778,0.157022,0.136138,369932303.200000,2838082.800000,0.007672,479.300000,133.800000,0.279157,127258112.100000,55864.300000,0.000439,1565219916.100000,2.755938
gen_193x193_1,generated 193*193,1.700000,10,193,193,289,235.597738,235.576982,235.518164,235.801082,569950080,569899869,569757577,570442003,15301.084056,0.158104,0.137076,373813677.500000,2866285.700000,0.007668,438.400000,179.400000,0.409215,128591761.400000,56160.800000,0.000437,1581639999.400000,2.775050
gen_194x194_1,generated 194*194,1.700000,10,194,194,289,239.453156,239.263544,238.534889,241.294243,579276072,578817371,577054636,583729961,15391.541928,0.157175,0.136271,377715319.300000,2897568.800000,0.007671,566.800000,126.300000,0.222830,129932374.200000,56477.200000,0.000435,1598145774.200000,2.758867
gen_195x195_1,generated 195*195,1.700000,10,195,195,289,240.541109,240.563955,240.358688,240.733303,581908964,581964232,581467659,582373914,15303.325812,0.158081,0.137056,381637204.800000,2926875.600000,0.007669,436.100000,147.200000,0.337537,131279926.700000,56733.300000,0.000432,1614737216.700000,2.774897
gen_196x196_1,generated 196*196,1.700000,10,196,196,289,243.037351,243.037122,242.926248,243.178505,587947835,587947280,587679059,588289310,15304.764551,0.158066,0.137043,385579352.700000,2956848.900000,0.007669,427.900000,150.400000,0.351484,132634437.600000,57239.900000,0.000432,1631414345.600000,2.774760
gen_197x197_1,generated 197*197,1.700000,10,197,197,289,245.723085,245.559020,245.426800,247.554438,594443719,594046821,593726959,598874057,15317.161457,0.157938,0.136932,389541759.400000,2987134.900000,0.007668,472.900000,155.400000,0.328611,133995903.300000,57503.000000,0.000429,1648177157.300000,2.772638
gen_198x198_1,generated 198*198,1.700000,10,198,198,289,248.035690,248.029638,247.919210,248.256844,600039531,600024891,599757748,600574539,15305.569100,0.158058,0.137036,393524415.800000,3017558.000000,0.007668,466.500000,207.600000,0.445016,135364314.700000,57783.500000,0.000427,1665025642.700000,2.774860
gen_199x199_1,generated 199*199,1.700000,10,199,199,289,250.572607,250.527143,250.446342,250.923830,606176899,606066913,605871443,607026566,15307.110906,0.158042,0.137022,397527332.200000,3048194.700000,0.007668,450.200000,166.500000,0.369836,136739682.100000,58072.700000,0.000425,1681959812.100000,2.774701
gen_200x200_1,generated 200*200,1.700000,10,200,200,289,253.153277,253.124847,253.035350,253.304795,612420321,612351544,612135037,612786870,15310.508025,0.158007,0.136992,401550503.000000,3078884.800000,0.007667,596.700000,200.800000,0.336518,138121999.900000,58360.700000,0.000423,1698979659.900000,2.774205
gen_201x201_1,generated 201*201,1.700000,10,201,201,289,255.586956,255.531781,255.457244,255.907943,618307944,618174467,617994149,619084466,15304.273261,0.158071,0.137048,405593931.400000,3110467.000000,0.007669,509.200000,176.500000,0.346622,139511271.300000,58663.200000,0.000420,1716085189.300000,2.775454
gen_202x202_1,generated 202*202,1.700000,10,202,202,289,258.188044,258.158960,258.074584,258.422311,624599346,624528988,624324869,625166077,15307.306784,0.158040,0.137021,409657614.600000,3141595.100000,0.007669,502.600000,155.900000,0.310187,140907493.500000,58949.000000,0.000418,1733276397.500000,2.775021
gen_203x203_1,generated 203*203,1.700000,10,203,203,289,260.759501,260.750779,260.636480,261.010377,630821008,630799909,630523402,631427921,15307.845568,0.158035,0.137016,413741555.000000,3172406.900000,0.007668,512.600000,174.000000,0.339446,142310668.900000,59228.000000,0.000416,1750553286.900000,2.775040
gen_204x204_1,generated 204*204,1.700000,10,204,204,289,263.325146,263.310981,263.167565,263.535704,637028660,636994392,636647445,637538035,15307.301519,0.158040,0.137021,417845750.600000,3204012.800000,0.007668,476.800000,133.100000,0.279153,143720795.500000,59517.000000,0.000414,1767915855.500000,2.775253
gen_205x205_1,generated 205*205,1.700000,10,205,205,289,265.888530,265.877020,265.807844,266.107684,643231429,643203585,643036236,643761602,15305.923355,0.158055,0.137034,421970203.300000,3235794.200000,0.007668,519.300000,171.600000,0.330445,145137875.200000,59899.500000,0.000413,1785364105.200000,2.775617
gen_206x206_1,generated 206*206,1.700000,10,206,206,289,270.176800,270.299719,269.091921,271.467245,653605171,653902533,650980659,656726984,15402.139009,0.157068,0.136178,426114917.100000,3267707.700000,0.007669,576.500000,203.100000,0.352298,146561912.000000,60116.500000,0.000410,1802898040.000000,2.758390
gen_207x207_1,generated 207*207,1.700000,10,207,207,289,272.633460,271.140629,271.064064,279.547191,659547302,655935887,655750663,676272807,15392.361595,0.157167,0.136264,430279902.300000,3298946.200000,0.007667,732.900000,187.200000,0.255424,147992916.200000,60429.600000,0.000408,1820517670.200000,2.760253
gen_208x208_1,generated 208*208,1.700000,10,208,208,289,274.525808,274.478819,274.147505,275.790255,664124590,664010916,663209412,667183502,15350.512898,0.157595,0.136635,434465107.400000,3331978.100000,0.007669,697.700000,180.800000,0.259137,149430836.300000,60696.500000,0.000406,1838222944.300000,2.767889
gen_209x209_1,generated 209*209,1.700000,10,209,209,289,276.835478,276.790055,276.579858,277.193623,669712354,669602468,669093965,670578769,15331.891532,0.157787,0.136801,438670579.700000,3364187.200000,0.007669,710.800000,215.000000,0.302476,150875719.600000,61024.100000,0.000404,1856013909.600000,2.771360
gen_210x210_1,generated 210*210,1.700000,10,210,210,289,279.124936,279.100738,279.002524,279.352351,675253265,675194727,674957129,675803423,15311.865420,0.157994,0.136981,442896304.200000,3396131.800000,0.007668,1761.800000,1245.400000,0.706891,152327551.100000,61254.800000,0.000402,1873890551.100000,2.775093
gen_211x211_1,generated 211*211,1.700000,10,211,211,289,283.819544,283.924673,282.686812,285.725622,686609349,686863674,683869070,691220487,15422.145707,0.156864,0.136001,447142303.100000,3429891.100000,0.007671,1875.400000,1316.200000,0.701824,153786353.000000,61581.700000,0.000400,1891852901.900000,2.755356
gen_212x212_1,generated 212*212,1.700000,10,212,212,289,284.526376,284.511917,284.368690,284.787064,688319173,688284194,687937702,688949822,15315.040339,0.157961,0.136952,451408540.500000,3461666.800000,0.007669,1738.000000,1235.600000,0.710932,155252089.300000,61843.400000,0.000398,1909900904.300000,2.774732
gen_213x213_1,generated 213*213,1.700000,10,213,213,289,287.334722,287.327114,287.155501,287.643809,695114317,695095913,694680750,695862054,15321.349754,0.157896,0.136896,455695040.100000,3494058.900000,0.007668,1914.200000,1370.500000,0.715965,156724783.900000,62139.800000,0.000396,1928034592.900000,2.773694
gen_214x214_1,generated 214*214,1.700000,10,214,214,289,290.020115,290.057419,289.844436,290.361845,701613082,701703330,701188084,702439794,15320.400952,0.157906,0.136905,460001795.400000,3527364.100000,0.007668,1866.500000,1291.400000,0.691883,158204430.200000,62422.100000,0.000395,1946253961.200000,2.773970
gen_215x215_1,generated 215*215,1.700000,10,215,215,289,292.741319,292.752795,292.615695,292.960448,708191773,708219536,707887869,708721884,15320.535922,0.157904,0.136903,464328807.000000,3560995.100000,0.007669,1767.500000,1181.900000,0.668685,159691028.800000,62713.100000,0.000393,1964559009.800000,2.774049
gen_216x216_1,generated 216*216,1.700000,10,216,216,289,295.543080,295.510473,295.409814,295.799575,714971580,714892699,714649186,715592089,15324.322274,0.157865,0.136869,468676078.200000,3594221.400000,0.007669,2144.700000,1460.900000,0.681168,161184583.000000,63000.800000,0.000391,1982949742.000000,2.773467
gen_217x217_1,generated 217*217,1.700000,10,217,217,289,298.191196,298.197554,298.008193,298.354290,721375087,721390469,720932371,721769639,15319.397035,0.157915,0.136913,473043599.000000,3626863.000000,0.007667,1856.700000,1222.700000,0.658534,162685082.800000,63295.700000,0.000389,2001426147.800000,2.774460
gen_218x218_1,generated 218*218,1.700000,10,218,218,289,301.031705,301.010506,300.933182,301.269432,728248283,728196999,728009939,728823387,15323.800248,0.157870,0.136874,477431378.800000,3660397.400000,0.007667,2392.800000,1367.100000,0.571339,164192537.600000,63587.100000,0.000387,2019988236.600000,2.773763
gen_219x219_1,generated 219*219,1.700000,10,219,219,289,303.664873,303.654209,303.538871,303.915372,734621792,734595994,734316971,735227797,15317.065783,0.157941,0.136934,481839415.000000,3694645.300000,0.007668,1913.100000,1280.200000,0.669176,165706944.800000,63880.600000,0.000386,2038636005.800000,2.775082
gen_220x220_1,generated 220*220,1.700000,10,220,220,289,307.066448,306.574523,306.445945,311.587863,742847989,741657937,741346883,753786093,15348.098946,0.157621,0.136657,486267707.100000,3727931.600000,0.007666,1928.500000,1259.200000,0.652943,167228303.900000,64261.200000,0.000384,2057369454.900000,2.769570
gen_221x221_1,generated 221*221,1.700000,10,221,221,289,311.664593,311.613993,310.931168,312.509188,753973031,753850623,752198745,756016262,15437.297168,0.156710,0.135868,490716262.400000,3763403.700000,0.007669,4912.400000,1227.600000,0.249898,168756622.200000,64491.800000,0.000382,2076188591.200000,2.753664
gen_222x222_1,generated 222*222,1.700000,10,222,222,289,314.053360,313.967353,312.830470,315.211371,759749833,759541768,756791450,762551264,15415.750203,0.156929,0.136057,495185066.200000,3797468.100000,0.007669,2106.400000,1361.000000,0.646126,170291885.000000,64755.200000,0.000380,2095093400.000000,2.757610
gen_223x223_1,generated 223*223,1.700000,10,223,223,289,314.940857,314.930794,314.821822,315.229843,761901935,761877591,761613967,762601048,15321.078948,0.157899,0.136899,499674118.400000,3831051.700000,0.007667,2224.700000,1246.600000,0.560345,171834092.200000,65038.600000,0.000378,2114083881.200000,2.774745
gen_224x224_1,generated 224*224,1.700000,10,224,224,289,319.064027,319.188807,317.890438,320.245490,771871812,772173677,769032696,774729979,15383.287070,0.157260,0.136344,504183438.600000,3865733.400000,0.007667,2945.900000,1375.600000,0.466954,173383263.400000,65358.800000,0.000377,2133160054.400000,2.763620
gen_225x225_1,generated 225*225,1.700000,10,225,225,289,323.027659,322.772458,321.591776,324.449610,781463864,780846485,777990197,784903827,15436.323240,0.156720,0.135877,508713015.800000,3901019.300000,0.007668,2256.300000,1418.600000,0.628728,174939387.600000,65627.900000,0.000375,2152321908.600000,2.754218
gen_226x226_1,generated 226*226,1.700000,10,226,226,289,323.466135,323.485999,323.340209,323.714206,782524327,782572381,782219688,783124457,15320.783284,0.157902,0.136901,513262834.300000,3934343.900000,0.007665,2059.700000,1351.900000,0.656358,176502449.100000,65899.100000,0.000373,2171569428.100000,2.775082
gen_227x227_1,generated 227*227,1.700000,10,227,227,289,327.912108,326.523526,326.340493,335.272688,793279011,789919781,789476991,811085593,15394.807021,0.157143,0.136243,517832933.300000,3970252.200000,0.007667,2133.400000,1296.500000,0.607715,178072487.100000,66225.800000,0.000372,2190902652.100000,2.761831
gen_228x228_1,generated 228*228,1.700000,10,228,228,289,329.292301,329.270698,329.193022,329.668386,796617595,796565332,796377421,797527411,15324.284299,0.157866,0.136870,522423257.100000,4004736.200000,0.007666,2522.100000,1678.400000,0.665477,179649445.900000,66521.900000,0.000370,2210321524.900000,2.774633
gen_229x229_1,generated 229*229,1.700000,10,229,229,289,332.222021,332.237609,332.027232,332.617461,803708901,803746611,803237668,804665547,15325.964436,0.157849,0.136855,527033853.100000,4040225.000000,0.007666,2578.000000,1826.200000,0.708379,181233372.900000,66772.000000,0.000368,2229826093.900000,2.774420
gen_230x230_1,generated 230*230,1.700000,10,230,230,289,335.216640,335.185260,335.142987,335.480292,810949351,810873437,810771172,811587174,15329.855406,0.157808,0.136820,531664705.200000,4075736.400000,0.007666,2422.900000,1363.000000,0.562549,182824252.000000,67053.900000,0.000367,2249416343.000000,2.773806
gen_231x231_1,generated 231*231,1.700000,10,231,231,289,338.035124,338.012750,337.915472,338.403180,817769613,817715487,817480153,818660009,15325.230281,0.157856,0.136861,536315815.000000,4111689.400000,0.007667,2336.100000,1481.500000,0.634177,184422084.800000,67355.100000,0.000365,2269092273.800000,2.774733
gen_232x232_1,generated 232*232,1.700000,10,232,232,289,341.037812,341.003761,340.914409,341.432461,825033342,824950968,824734809,825988072,15328.354303,0.157824,0.136834,540987177.400000,4147396.100000,0.007666,2346.600000,1360.900000,0.579945,186026866.200000,67641.700000,0.000364,2288853881.200000,2.774256
gen_233x233_1,generated 233*233,1.700000,10,233,233,289,344.381625,344.360101,344.257693,344.798212,833122274,833070205,832822460,834130075,15346.060417,0.157642,0.136676,545678797.200000,4183389.300000,0.007666,8682.300000,1434.800000,0.165256,187638601.000000,68020.200000,0.000363,2308701170.000000,2.771143
gen_234x234_1,generated 234*234,1.700000,10,234,234,289,346.939747,346.934349,346.745577,347.308616,839312847,839299789,838843114,840205211,15328.235207,0.157826,0.136835,550390673.100000,4218840.100000,0.007665,2502.900000,1591.600000,0.635902,189257287.900000,68227.900000,0.000361,2328634146.900000,2.774453
gen_235x235_1,generated 235*235,1.700000,10,235,235,289,349.933191,349.901868,349.781749,350.311572,846554574,846478798,846188209,847469950,15329.191019,0.157816,0.136826,555122805.000000,4255034.500000,0.007665,2453.700000,1420.500000,0.578922,190882926.800000,68512.800000,0.000359,2348652795.800000,2.774367
gen_236x236_1,generated 236*236,1.700000,10,236,236,289,352.949699,352.929867,352.763969,353.295228,853850261,853802285,853400947,854686159,15330.549070,0.157802,0.136814,559875192.700000,4291129.000000,0.007664,2321.100000,1414.800000,0.609539,192515517.500000,68803.200000,0.000357,2368757124.500000,2.774207
gen_237x237_1,generated 237*237,1.700000,10,237,237,289,356.047220,356.071871,355.847144,356.435294,861343956,861403591,860859936,862282778,15334.863644,0.157757,0.136775,564647836.400000,4328287.700000,0.007665,4460.700000,1307.200000,0.293048,194155060.200000,69184.000000,0.000356,2388947133.200000,2.773511
gen_238x238_1,generated 238*238,1.700000,10,238,238,289,359.108510,358.878872,358.795329,360.887763,868751704,868196165,867994059,873056054,15337.047242,0.157735,0.136756,569440737.400000,4364682.200000,0.007665,2671.300000,1437.100000,0.537978,195801556.200000,69376.700000,0.000354,2409222823.200000,2.773201
gen_239x239_1,generated 239*239,1.700000,10,239,239,289,361.998167,361.950022,361.884816,362.319285,875741671,875625199,875467453,876518516,15331.343481,0.157794,0.136807,574253892.400000,4401584.600000,0.007665,2610.300000,1374.500000,0.526568,197455002.200000,69675.800000,0.000353,2429584191.200000,2.774316
gen_240x240_1,generated 240*240,1.700000,10,240,240,289,367.753229,368.331406,366.602438,368.995545,889660791,891059504,886876822,892666175,15445.499844,0.156627,0.135795,579087315.700000,4439300.000000,0.007666,3130.500000,1765.500000,0.563967,199115412.500000,69991.300000,0.000352,2450031251.500000,2.753894
gen_241x241_1,generated 241*241,1.700000,10,241,241,289,368.732894,368.231706,367.950429,373.249172,892033949,890821483,890141020,902959672,15358.446807,0.157515,0.136566,583940973.300000,4475352.600000,0.007664,3472.000000,1625.300000,0.468116,200782753.100000,70279.600000,0.000350,2470563970.100000,2.769585
gen_242x242_1,generated 242*242,1.700000,10,242,242,289,373.316708,373.130534,372.362583,375.248364,903123962,902673574,900815753,907797006,15421.145448,0.156875,0.136010,588814904.300000,4513860.400000,0.007666,2972.500000,1405.200000,0.472733,202457063.100000,70567.000000,0.000349,2491182386.100000,2.758406
gen_243x243_1,generated 243*243,1.700000,10,243,243,289,376.562391,376.741351,375.145531,377.620026,910978841,911411782,907551178,913537470,15427.506664,0.156811,0.135955,593709086.400000,4551217.400000,0.007666,6785.100000,1472.300000,0.216990,204138320.200000,70859.500000,0.000347,2511886477.200000,2.757349
gen_244x244_1,generated 244*244,1.700000,10,244,244,289,377.413178,377.365923,377.289289,377.827492,913033144,912918825,912733433,914035449,15335.816044,0.157748,0.136767,598623512.400000,4587310.000000,0.007663,2620.000000,1470.100000,0.561107,205826517.200000,71124.400000,0.000346,2532676236.200000,2.773915
gen_245x245_1,generated 245*245,1.700000,10,245,245,289,382.997892,383.059763,381.704470,384.490741,926544798,926694476,923415764,930156286,15435.981641,0.156724,0.135880,603558214.200000,4626494.200000,0.007665,4021.200000,1345.200000,0.334527,207521686.000000,71422.300000,0.000344,2553551695.000000,2.755994
gen_246x246_1,generated 246*246,1.700000,10,246,246,289,383.827964,383.815281,383.700981,384.184142,928555022,928524338,928247826,929416686,15343.958986,0.157664,0.136695,608513152.500000,4664255.400000,0.007665,6985.300000,1340.300000,0.191874,209223787.300000,71749.900000,0.000343,2574512814.300000,2.772601
gen_247x247_1,generated 247*247,1.700000,10,247,247,289,391.352112,390.339336,386.841317,400.771535,946758800,944308693,935846287,969546263,15518.346473,0.155893,0.135159,613488377.100000,4702543.200000,0.007665,3852.800000,1647.900000,0.427715,210932870.900000,72058.400000,0.000342,2595559643.900000,2.741522
gen_248x248_1,generated 248*248,1.700000,10,248,248,289,390.324865,390.321970,390.230555,390.580346,944273905,944266901,944045750,944891964,15353.048664,0.157571,0.136614,618483816.300000,4740429.900000,0.007665,9845.600000,1484.000000,0.150727,212648865.100000,72288.500000,0.000340,2616692112.100000,2.771116
gen_249x249_1,generated 249*249,1.700000,10,249,249,289,395.582208,395.719988,393.778524,397.493431,956990411,957323727,952626948,961614033,15435.080257,0.156734,0.135888,623499542.400000,4778770.100000,0.007664,4066.800000,1765.800000,0.434199,214371842.200000,72580.200000,0.000339,2637910291.200000,2.756465
gen_250x250_1,generated 250*250,1.700000,10,250,250,289,396.354533,396.341624,396.212825,396.603302,958862705,958831475,958519884,959464526,15341.803280,0.157687,0.136715,628535504.000000,4816852.300000,0.007664,4675.000000,1768.500000,0.378289,216101750.800000,72907.100000,0.000337,2659214129.800000,2.773300
gen_251x251_1,generated 251*251,1.700000,10,251,251,289,399.766618,399.767450,399.484963,400.259355,967114856,967116871,966433478,968306886,15350.785797,0.157594,0.136634,633591732.700000,4856072.600000,0.007664,7810.400000,1544.800000,0.197788,217838622.500000,73165.400000,0.000336,2680603659.500000,2.771753
gen_252x252_1,generated 252*252,1.700000,10,252,252,289,402.698881,402.692351,402.513593,403.037740,974208130,974192334,973759882,975027898,15340.893959,0.157696,0.136722,638668215.800000,4894174.400000,0.007663,5170.300000,1554.100000,0.300582,219582444.600000,73442.400000,0.000334,2702078867.600000,2.773616
gen_253x253_1,generated 253*253,1.700000,10,253,253,289,406.176892,406.183271,405.950444,406.516855,982623157,982638588,982075332,983445595,15351.328048,0.157589,0.136630,643764956.500000,4933883.500000,0.007664,9867.300000,1565.400000,0.158645,221333220.300000,73743.900000,0.000333,2723639757.300000,2.771805
gen_254x254_1,generated 254*254,1.700000,10,254,254,289,410.649679,409.379080,409.068555,416.044101,993441650,990367822,989616602,1006491808,15398.376372,0.157107,0.136212,648881964.500000,4972812.200000,0.007664,9526.500000,1563.200000,0.164090,223090959.300000,74049.400000,0.000332,2745286338.300000,2.763410
gen_255x255_1,generated 255*255,1.700000,10,255,255,289,412.657759,412.636326,412.435995,413.177280,998299903,998248052,997763413,999556726,15352.555217,0.157576,0.136618,654019204.400000,5012185.800000,0.007664,10329.700000,1535.400000,0.148639,224855626.200000,74320.300000,0.000331,2767018575.200000,2.771731
gen_256x256_1,generated 256*256,1.700000,10,256,256,289,415.670207,415.685186,415.444081,415.979360,1005588495,1005624732,1005041451,1006336398,15344.062729,0.157663,0.136694,659176716.400000,5051240.300000,0.007663,5731.700000,1601.200000,0.279359,226627261.200000,74611.000000,0.000329,2788836508.200000,2.773338
