variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_99x99_1,generated 99*99,1.700000,10,99,99,289,107.358081,107.358037,107.245246,107.435400,259729904,259729799,259456924,259916963,26500.347311,0.091293,0.079151,108704323.200000,11386806.400000,0.104750,1610.000000,423.800000,0.263230,50513471.200000,14641.700000,0.000290,666161838.200000,2.564825
gen_100x100_1,generated 100*100,1.700000,10,100,100,289,109.780677,109.784832,109.709980,109.864743,265590703,265600755,265419668,265794082,26559.070300,0.091091,0.078976,110932528.700000,11602862.300000,0.104594,1444.500000,400.100000,0.276982,51546866.700000,14873.000000,0.000289,679815506.700000,2.559636
gen_101x101_1,generated 101*101,1.700000,10,101,101,289,112.364347,112.378709,112.305434,112.453103,271841180,271875926,271698653,272055907,26648.483482,0.090785,0.078711,113183353.300000,11909690.900000,0.105225,1708.200000,251.300000,0.147114,52590731.300000,15180.200000,0.000289,693607718.300000,2.551518
gen_102x102_1,generated 102*102,1.700000,10,102,102,289,114.848873,114.863747,114.755529,114.901963,277852696,277888683,277626870,277981137,26706.333718,0.090589,0.078540,115456784.000000,11327592.000000,0.098111,1430.400000,286.800000,0.200503,53645060.000000,15474.400000,0.000288,707538440.000000,2.546452
gen_103x103_1,generated 103*103,1.700000,10,103,103,289,118.287452,118.168565,117.468926,119.299786,286171040,285883420,284190793,288620164,26974.365162,0.089688,0.077760,117752825.400000,12279264.900000,0.104280,1804.900000,319.500000,0.177018,54709857.400000,15826.800000,0.000289,721607676.400000,2.521596
gen_104x104_1,generated 104*104,1.700000,10,104,104,289,120.650196,120.574390,119.989693,121.815249,291886653,291703258,290288711,294705243,26986.561853,0.089648,0.077724,120071466.400000,12490514.300000,0.104026,1786.400000,240.600000,0.134684,55785112.400000,16108.600000,0.000289,735815416.400000,2.520894
gen_105x105_1,generated 105*105,1.700000,10,105,105,289,122.201374,122.213684,122.084801,122.284673,295640022,295669805,295358001,295841547,26815.421497,0.090220,0.078221,122412734.200000,12700193.600000,0.103749,1338.600000,78.700000,0.058793,56870839.200000,16418.300000,0.000289,750161724.200000,2.537416
gen_106x106_1,generated 106*106,1.700000,10,106,106,289,126.123605,126.198878,124.898642,127.786897,305129390,305311497,302165852,309153372,27156.407084,0.089087,0.077239,124776587.300000,13037300.900000,0.104485,1936.800000,360.000000,0.185874,57967027.300000,16840.400000,0.000291,764646467.300000,2.505974
gen_107x107_1,generated 107*107,1.700000,10,107,107,289,127.079740,127.079528,127.030646,127.127959,307442761,307442249,307323990,307559419,26853.241418,0.090093,0.078111,127163049.300000,13326369.300000,0.104797,2391.200000,163.800000,0.068501,59073672.300000,17066.400000,0.000289,779269757.300000,2.534682
gen_108x108_1,generated 108*108,1.700000,10,108,108,289,130.142040,129.856184,129.640998,131.004024,314850444,314158878,313638283,316935829,26993.350823,0.089625,0.077705,129572118.100000,13593777.000000,0.104913,2336.000000,280.500000,0.120077,60190787.100000,17461.500000,0.000290,794031541.100000,2.521932
gen_109x109_1,generated 109*109,1.700000,10,109,109,289,131.909408,131.929161,131.809120,132.045968,319126417,319174206,318883793,319456796,26860.232051,0.090069,0.078090,132003788.500000,13865802.800000,0.105041,2408.600000,510.700000,0.212032,61318361.500000,17651.900000,0.000288,808931830.500000,2.534832
gen_110x110_1,generated 110*110,1.700000,10,110,110,289,134.381429,134.389017,134.272097,134.495714,325107435,325125793,324842929,325383924,26868.383058,0.090042,0.078067,134458067.100000,14142380.000000,0.105181,2487.000000,210.300000,0.084560,62456402.100000,17912.400000,0.000287,823970632.100000,2.534456
gen_111x111_1,generated 111*111,1.700000,10,111,111,289,136.899604,136.935091,136.769006,136.968584,331198993,331284846,330883039,331365876,26880.853259,0.090000,0.078030,136934951.700000,14386216.100000,0.105059,2763.000000,173.000000,0.062613,63604906.700000,18287.200000,0.000288,839147949.700000,2.533667
gen_112x112_1,generated 112*112,1.700000,10,112,112,289,139.348293,139.341719,139.307239,139.392284,337123044,337107139,337023723,337229472,26875.242666,0.090019,0.078047,139434442.200000,14667854.200000,0.105195,3027.300000,546.800000,0.180623,64763875.200000,18602.000000,0.000287,854463777.200000,2.534575
gen_113x113_1,generated 113*113,1.700000,10,113,113,289,143.168133,143.184986,142.074628,145.194121,346364296,346405069,343718798,351265735,27125.404965,0.089189,0.077327,141956544.100000,14991544.800000,0.105607,3485.600000,338.800000,0.097200,65933313.100000,19869.700000,0.000301,869918120.100000,2.511570
gen_114x114_1,generated 114*114,1.700000,10,114,114,289,144.455509,144.442136,144.392016,144.547042,349479964,349447613,349326358,349701410,26891.348415,0.089965,0.078000,144501232.600000,15335019.900000,0.106124,3252.100000,293.200000,0.090157,67113200.600000,19339.500000,0.000288,885510936.600000,2.533796
gen_115x115_1,generated 115*115,1.700000,10,115,115,289,146.958775,146.962016,146.892332,147.073029,355532054,355539896,355371312,355808466,26883.331115,0.089991,0.078022,147068550.300000,15602878.600000,0.106093,4031.400000,452.700000,0.112293,68303565.300000,19629.800000,0.000287,901242320.300000,2.534912
gen_116x116_1,generated 116*116,1.700000,10,116,116,289,149.635457,149.621518,149.528500,149.768018,362011247,361977523,361752485,362331949,26903.332863,0.089925,0.077965,149658464.900000,15943916.000000,0.106535,4200.900000,272.600000,0.064891,69504389.900000,19906.100000,0.000286,917112187.900000,2.533380
gen_117x117_1,generated 117*117,1.700000,10,117,117,289,152.164903,152.161491,152.082390,152.285708,368129940,368121684,367930318,368422201,26892.390971,0.089962,0.077997,152270985.300000,16121478.800000,0.105874,3633.900000,558.900000,0.153802,70715678.300000,20199.000000,0.000286,933120565.300000,2.534759
gen_118x118_1,generated 118*118,1.700000,10,118,118,289,154.882881,154.927278,154.735931,154.990387,374705299,374812708,374349787,374965388,26910.751149,0.089900,0.077943,154906111.700000,16598972.600000,0.107155,4078.100000,362.100000,0.088791,71937430.700000,20853.000000,0.000290,949267452.700000,2.533371
gen_119x119_1,generated 119*119,1.700000,10,119,119,289,158.104957,158.113896,158.008016,158.141515,382501266,382522892,382266738,382589711,27010.893722,0.089567,0.077655,157563844.500000,15722326.000000,0.099784,4308.700000,249.300000,0.057860,73169647.500000,20954.400000,0.000286,965552856.500000,2.524313
gen_120x120_1,generated 120*120,1.700000,10,120,120,289,161.699561,161.769907,160.179249,163.972314,391197425,391367614,387519357,396695866,27166.487847,0.089054,0.077210,160244191.700000,17287597.500000,0.107883,4855.500000,779.200000,0.160478,74412336.700000,21360.500000,0.000287,981976784.700000,2.510182
gen_121x121_1,generated 121*121,1.700000,10,121,121,289,163.043334,163.067324,162.900791,163.261547,394448716,394506754,394103863,394976636,26941.378048,0.089798,0.077855,162947131.800000,17633620.100000,0.108217,5127.800000,344.400000,0.067163,75665476.800000,23489.800000,0.000310,998539209.800000,2.531480
gen_122x122_1,generated 122*122,1.700000,10,122,122,289,165.665399,165.681831,165.567937,165.844318,400791600,400831354,400555811,401224455,26927.680731,0.089844,0.077895,165672678.700000,17695668.300000,0.106811,5031.000000,496.600000,0.098708,76929081.700000,21864.600000,0.000284,1015240145.700000,2.533087
gen_123x123_1,generated 123*123,1.700000,10,123,123,289,169.624189,169.252100,168.860736,170.877752,410368812,409468622,408521802,413401535,27124.648820,0.089191,0.077329,168420839.700000,18345199.400000,0.108925,4760.300000,423.100000,0.088881,78203159.700000,22342.600000,0.000286,1032079604.700000,2.515005
gen_124x124_1,generated 124*124,1.700000,10,124,124,289,171.174097,171.188242,171.083463,171.230435,414119403,414153625,413900135,414255701,26932.843587,0.089827,0.077880,171191598.600000,18712017.200000,0.109305,4807.700000,434.000000,0.090272,79487692.600000,22687.700000,0.000285,1049057560.600000,2.533225
gen_125x125_1,generated 125*125,1.700000,10,125,125,289,173.901183,173.909656,173.812626,174.001089,420716014,420736515,420501770,420957715,26925.824896,0.089850,0.077900,173984958.600000,19097419.800000,0.109765,5181.200000,774.400000,0.149463,80782689.600000,23033.900000,0.000285,1066174004.600000,2.534189
gen_126x126_1,generated 126*126,1.700000,10,126,126,289,176.751082,176.768692,176.616881,176.809960,427639895,427682502,427315203,427782348,26936.249370,0.089821,0.077875,176800932.700000,19476169.200000,0.110159,5342.600000,648.900000,0.121458,82088153.700000,23355.100000,0.000285,1083428983.700000,2.533508
gen_127x127_1,generated 127*127,1.700000,10,127,127,289,179.567677,179.607833,179.413306,179.661873,434425143,434522293,434051677,434653029,26934.412735,0.089821,0.077875,179639514.300000,19853111.900000,0.110516,5406.400000,927.600000,0.171574,83404083.300000,23768.300000,0.000285,1100822474.300000,2.533975
gen_128x128_1,generated 128*128,1.700000,10,128,128,289,182.542272,182.120165,181.090590,186.579659,441621289,440600093,438109261,451388869,26954.424377,0.089755,0.077817,182500707.100000,18156854.600000,0.099489,6956.500000,1885.300000,0.271013,84730482.100000,24163.700000,0.000285,1118354480.100000,2.532384
gen_129x129_1,generated 129*129,1.700000,10,129,129,289,185.384428,185.370360,185.237485,185.684305,448497581,448463547,448142084,449223069,26951.359954,0.089765,0.077826,185384494.000000,20628240.800000,0.111273,4495.100000,726.900000,0.161709,86067333.000000,24334.300000,0.000283,1136024984.000000,2.532957
gen_130x130_1,generated 130*130,1.700000,10,130,130,289,188.257444,188.235510,188.139002,188.391589,455447387,455394324,455160843,455771923,26949.549527,0.089771,0.077831,188290891.800000,21040924.000000,0.111747,4848.000000,699.600000,0.144307,87414652.800000,24844.500000,0.000284,1153834002.800000,2.533408
gen_131x131_1,generated 131*131,1.700000,10,131,131,289,191.282525,191.275800,191.191245,191.407630,462766866,462750597,462546033,463069530,26966.194627,0.089715,0.077783,191219896.000000,21467475.900000,0.112266,5906.800000,859.200000,0.145459,88772437.000000,25149.600000,0.000283,1171781514.000000,2.532121
gen_132x132_1,generated 132*132,1.700000,10,132,132,289,195.753217,195.557086,194.814114,198.121339,473582728,473108231,471310770,479311889,27179.908632,0.089010,0.077172,194171514.400000,21901901.800000,0.112797,5299.100000,751.400000,0.141798,90140693.400000,26940.800000,0.000299,1189867555.400000,2.512481
gen_133x133_1,generated 133*133,1.700000,10,133,133,289,197.176317,197.178761,197.049420,197.260467,477025549,477031462,476718551,477229132,26967.355362,0.089712,0.077780,197145726.000000,22412317.100000,0.113684,4897.800000,812.400000,0.165870,91519401.000000,26288.300000,0.000287,1208092082.000000,2.532552
gen_134x134_1,generated 134*134,1.700000,10,134,134,289,201.778101,201.784689,200.681712,203.694964,488157561,488173499,485505090,492794987,27186.319949,0.088989,0.077153,200142552.800000,22311642.200000,0.111479,4672.900000,1112.200000,0.238011,92908581.800000,26416.800000,0.000284,1226455121.800000,2.512417
gen_135x135_1,generated 135*135,1.700000,10,135,135,289,203.221283,203.238792,203.102409,203.335471,491649715,491692076,491362125,491925968,26976.664746,0.089681,0.077753,203161975.200000,23185483.800000,0.114123,4916.100000,884.500000,0.179919,94308216.200000,26666.300000,0.000283,1244956649.200000,2.532203
gen_136x136_1,generated 136*136,1.700000,10,136,136,289,206.246286,206.254539,206.134188,206.355266,498967988,498987954,498696790,499231641,26977.075476,0.089679,0.077752,206204010.500000,23666234.800000,0.114771,5284.500000,1181.800000,0.223635,95718321.500000,27049.000000,0.000283,1263596705.500000,2.532420
gen_137x137_1,generated 137*137,1.700000,10,137,137,289,209.425217,209.437685,209.302884,209.573258,506659213,506689377,506363254,507017367,26994.470297,0.089621,0.077702,209268651.200000,21631684.900000,0.103368,4979.300000,375.500000,0.075412,97138890.200000,27410.900000,0.000282,1282375283.200000,2.531041
gen_138x138_1,generated 138*138,1.700000,10,138,138,289,212.469559,212.478678,212.348225,212.611429,514023785,514045848,513730243,514367009,26991.377074,0.089632,0.077711,212355897.500000,24730390.000000,0.116457,4917.500000,1280.800000,0.260458,98569922.500000,27877.100000,0.000283,1301292388.500000,2.531580
gen_139x139_1,generated 139*139,1.700000,10,139,139,289,215.563515,215.567144,215.444034,215.750376,521509421,521518201,521220365,521961492,26991.844159,0.089630,0.077709,215465751.600000,24974438.500000,0.115909,4903.700000,753.000000,0.153558,100011420.600000,28286.200000,0.000283,1320348005.600000,2.531782
gen_140x140_1,generated 140*140,1.700000,10,140,140,289,218.735175,218.757455,218.558681,218.859005,529182031,529235934,528755043,529481612,26999.083214,0.089606,0.077688,218598209.800000,25579270.500000,0.117015,5271.300000,1057.200000,0.200558,101463380.800000,28527.600000,0.000281,1339542142.800000,2.531345
gen_141x141_1,generated 141*141,1.700000,10,141,141,289,223.563034,223.477576,222.431259,226.063586,540863777,540657030,538125687,546913339,27205.058951,0.088928,0.077101,221753280.000000,26081988.900000,0.117617,5319.900000,1020.600000,0.191846,102925811.000000,30212.200000,0.000294,1358874784.000000,2.512416
gen_142x142_1,generated 142*142,1.700000,10,142,142,289,225.017706,225.040144,224.933089,225.084293,544382413,544436697,544177700,544543506,26997.739189,0.089611,0.077692,224930944.600000,26585045.600000,0.118192,5365.700000,1110.200000,0.206907,104398693.600000,29427.100000,0.000282,1378345935.600000,2.531944
gen_143x143_1,generated 143*143,1.700000,10,143,143,289,228.176094,228.172353,228.089906,228.355489,552023701,552014649,551815187,552457708,26995.144066,0.089619,0.077700,228131221.700000,27187820.000000,0.119176,5004.900000,1085.200000,0.216828,105882046.700000,29833.700000,0.000282,1397955621.700000,2.532420
gen_144x144_1,generated 144*144,1.700000,10,144,144,289,231.465129,231.480126,231.376756,231.549734,559980369,560016652,559766570,560185054,27005.226128,0.089586,0.077671,231354104.500000,27337932.500000,0.118165,5460.600000,1212.300000,0.222009,107375863.500000,30131.900000,0.000281,1417703823.500000,2.531703
gen_145x145_1,generated 145*145,1.700000,10,145,145,289,234.929787,234.747615,234.630096,236.769465,568362236,567921509,567637198,572812943,27032.686611,0.089495,0.077592,234599593.400000,27679976.400000,0.117988,5311.000000,930.200000,0.175146,108880144.400000,30566.200000,0.000281,1437590553.400000,2.529356
gen_146x146_1,generated 146*146,1.700000,10,146,146,289,237.894839,237.899900,237.800804,237.976544,575535269,575547513,575307771,575732936,27000.153359,0.089603,0.077685,237867688.200000,27837057.900000,0.117027,5133.500000,930.900000,0.181338,110394889.200000,30929.400000,0.000280,1457615787.200000,2.532626
gen_147x147_1,generated 147*147,1.700000,10,147,147,289,241.124533,241.135820,240.997346,241.223119,583348486,583375791,583040784,583586992,26995.626174,0.089618,0.077698,241158390.600000,28119600.900000,0.116602,3896.800000,583.400000,0.149713,111920099.600000,31328.300000,0.000280,1477779520.600000,2.533271
gen_148x148_1,generated 148*148,1.700000,10,148,148,289,245.128324,245.449603,244.219325,246.678018,593035207,593812473,590836082,596784360,27074.288121,0.089357,0.077473,244471699.100000,28408143.500000,0.116202,3690.300000,374.600000,0.101509,113455774.100000,31701.700000,0.000279,1498081746.100000,2.526126
gen_149x149_1,generated 149*149,1.700000,10,149,149,289,248.561914,247.696564,247.564083,254.359463,601343920,599250384,598929875,615369884,27086.343858,0.089318,0.077439,247807611.100000,28879890.700000,0.116542,4380.600000,686.400000,0.156691,115001910.100000,32272.900000,0.000281,1518522461.100000,2.525215
gen_150x150_1,generated 150*150,1.700000,10,150,150,289,252.686046,252.701421,251.911864,253.184604,611319859,611357056,609446892,612526015,27169.771511,0.089043,0.077201,251166142.100000,29414297.800000,0.117111,5076.500000,938.200000,0.184812,116558518.100000,34463.100000,0.000296,1539101692.100000,2.517670
gen_151x151_1,generated 151*151,1.700000,10,151,151,289,254.637581,254.631781,254.467540,254.817220,616039676,616025647,615628300,616474274,27018.099031,0.089543,0.077634,254547252.400000,29988459.300000,0.117811,5577.300000,860.000000,0.154196,118125573.400000,33097.800000,0.000280,1559819354.400000,2.532011
gen_152x152_1,generated 152*152,1.700000,10,152,152,289,258.198874,258.204739,258.106173,258.304761,624655592,624669783,624431325,624911765,27036.685942,0.089481,0.077580,257950983.900000,30791446.600000,0.119369,5596.800000,497.000000,0.088801,119703102.900000,33512.000000,0.000280,1580675534.900000,2.530475
gen_153x153_1,generated 153*153,1.700000,10,153,153,289,261.449637,261.471084,261.310057,261.581615,632521911,632573798,632184228,632841204,27020.458413,0.089535,0.077627,261377319.400000,30917794.000000,0.118288,5566.600000,852.700000,0.153181,121291094.400000,33930.500000,0.000280,1601670211.400000,2.532197
gen_154x154_1,generated 154*154,1.700000,10,154,154,289,265.013484,265.063746,264.833413,265.135181,641141617,641263217,640705976,641436038,27034.138008,0.089490,0.077588,264826264.100000,27778591.300000,0.104894,5486.100000,952.100000,0.173548,122889553.100000,34395.600000,0.000280,1622803383.100000,2.531115
gen_155x155_1,generated 155*155,1.700000,10,155,155,289,268.537399,268.547872,268.386735,268.665752,649668572,649693911,649304074,649979097,27041.355754,0.089466,0.077567,268297811.400000,31364517.100000,0.116902,8246.300000,1184.300000,0.143616,124498472.400000,34784.800000,0.000279,1644075061.400000,2.530637
gen_156x156_1,generated 156*156,1.700000,10,156,156,289,271.882410,271.891972,271.801862,271.964820,657759867,657783000,657564998,657959239,27028.265409,0.089509,0.077605,271791966.800000,31534056.600000,0.116023,6279.300000,788.800000,0.125619,126117857.800000,35233.900000,0.000279,1665485251.800000,2.532057
gen_157x157_1,generated 157*157,1.700000,10,157,157,289,275.339684,275.352239,275.195149,275.471815,666125369,666155743,665775698,666445032,27024.437868,0.089522,0.077616,275308727.500000,31845499.100000,0.115672,6033.000000,1061.400000,0.175932,127747706.500000,35728.000000,0.000280,1687033945.500000,2.532607
gen_158x158_1,generated 158*158,1.700000,10,158,158,289,278.769704,278.780270,278.641253,278.917682,674422900,674448461,674112140,674780900,27015.818779,0.089551,0.077640,278848094.400000,32115867.400000,0.115173,6403.400000,1186.400000,0.185277,129388019.400000,36211.000000,0.000280,1708721137.400000,2.533605
gen_159x159_1,generated 159*159,1.700000,10,159,159,289,282.664926,282.646721,282.525608,282.925511,683845057,683801014,683508008,684475484,27049.762945,0.089438,0.077543,282410067.200000,32304729.300000,0.114389,7196.900000,737.000000,0.102405,131038796.200000,38550.400000,0.000294,1730546827.200000,2.530612
gen_160x160_1,generated 160*160,1.700000,10,160,160,289,286.089077,286.082763,285.908575,286.246760,692130889,692115614,691694203,692512368,27036.362852,0.089483,0.077581,285994646.000000,32409841.500000,0.113323,7492.300000,1350.900000,0.180305,132700037.000000,37157.900000,0.000280,1752511021.000000,2.532051
gen_161x161_1,generated 161*161,1.700000,10,161,161,289,289.646299,289.639142,289.585499,289.763000,700736713,700719399,700589622,701019046,27033.552448,0.089492,0.077589,289601830.800000,32854663.100000,0.113448,6432.200000,1203.300000,0.187074,134371741.800000,37622.200000,0.000280,1774613724.800000,2.532497
gen_162x162_1,generated 162*162,1.700000,10,162,162,289,293.329346,293.362598,293.204905,293.457047,709647329,709727776,709346270,709956275,27040.364617,0.089469,0.077570,293231621.700000,32905815.500000,0.112218,6834.600000,1245.100000,0.182176,136053910.700000,38025.500000,0.000279,1796854938.700000,2.532039
gen_163x163_1,generated 163*163,1.700000,10,163,163,289,297.053240,297.072093,296.930588,297.138135,718655392,718701003,718358662,718860778,27048.642854,0.089442,0.077546,296884018.700000,33143817.800000,0.111639,7958.100000,1542.900000,0.193878,137746543.700000,38501.700000,0.000280,1819234662.700000,2.531442
gen_164x164_1,generated 164*164,1.700000,10,164,164,289,300.765739,300.767365,300.670102,300.874785,727639368,727643300,727407993,727903181,27053.813504,0.089425,0.077532,300559021.700000,33341460.800000,0.110931,8671.100000,1748.400000,0.201635,139449640.700000,38969.500000,0.000279,1841752896.700000,2.531134
gen_165x165_1,generated 165*165,1.700000,10,165,165,289,304.426494,304.435752,304.314181,304.506406,736494985,736517384,736223268,736688317,27052.157392,0.089430,0.077536,304256631.800000,33756048.500000,0.110946,7740.600000,1393.200000,0.179986,141163202.800000,40437.100000,0.000286,1864409641.800000,2.531463
gen_166x166_1,generated 166*166,1.700000,10,166,166,289,308.288304,308.283618,308.169696,308.462263,745838015,745826679,745551068,746258871,27066.265605,0.089384,0.077496,307976845.800000,31161813.400000,0.101182,7153.600000,1779.400000,0.248742,142887226.800000,39865.500000,0.000279,1887204900.800000,2.530315
gen_167x167_1,generated 167*167,1.700000,10,167,167,289,311.870241,311.877762,311.725295,312.019989,754503623,754521821,754152958,754865907,27053.806985,0.089425,0.077531,311719666.000000,34032894.300000,0.109178,8693.600000,1717.900000,0.197605,144621715.000000,40388.400000,0.000279,1910138676.000000,2.531649
gen_168x168_1,generated 168*168,1.700000,10,168,168,289,315.653069,315.686165,315.483710,315.754315,763653630,763733698,763243903,763898572,27056.888818,0.089415,0.077522,315485093.500000,34267949.200000,0.108620,9277.700000,1864.900000,0.201009,146366668.500000,41218.100000,0.000282,1933210962.500000,2.531529
gen_169x169_1,generated 169*169,1.700000,10,169,169,289,319.500679,319.517950,319.315875,319.685883,772961822,773003605,772514730,773409883,27063.541963,0.089393,0.077503,319273126.500000,34624676.600000,0.108448,8634.900000,1827.400000,0.211630,148122085.500000,41393.300000,0.000279,1956421758.500000,2.531072
gen_170x170_1,generated 170*170,1.700000,10,170,170,289,329.100444,328.745992,327.427657,331.131205,796186310,795328792,792139369,801099290,27549.699308,0.087815,0.076136,323083775.300000,36172771.600000,0.111961,7358.700000,752.400000,0.102246,149887976.300000,44564.200000,0.000297,1979771074.300000,2.486568
gen_171x171_1,generated 171*171,1.700000,10,171,171,289,327.128181,327.128835,326.972922,327.347991,791416572,791418156,791040958,791948357,27065.304607,0.089387,0.077499,326917010.400000,34891970.100000,0.106730,8771.300000,1856.200000,0.211622,151664311.400000,42378.600000,0.000279,2003258886.400000,2.531232
gen_172x172_1,generated 172*172,1.700000,10,172,172,289,330.948638,330.957406,330.809291,331.087840,800660339,800681551,800323219,800997108,27063.964947,0.089392,0.077502,330772861.100000,35097552.600000,0.106108,9231.200000,1817.100000,0.196843,153451120.100000,42874.400000,0.000279,2026885218.100000,2.531517
gen_173x173_1,generated 173*173,1.700000,10,173,173,289,334.771094,334.776532,334.639539,334.900809,809907962,809921119,809589694,810221782,27060.976377,0.089401,0.077511,334651318.000000,35259628.100000,0.105362,9188.000000,2756.400000,0.300000,155248393.000000,43572.300000,0.000281,2050650060.000000,2.531954
gen_174x174_1,generated 174*174,1.700000,10,174,174,289,338.918544,338.698199,338.459308,341.385734,819939537,819406461,818828516,825908365,27082.162010,0.089331,0.077450,338552464.100000,35329666.300000,0.104355,9295.400000,2402.900000,0.258504,157056213.100000,44667.500000,0.000284,2074553495.100000,2.530130
gen_175x175_1,generated 175*175,1.700000,10,175,175,289,342.824961,342.825776,342.726460,342.936166,829389413,829391385,829151113,829658450,27082.103282,0.089331,0.077450,342476050.000000,35560361.300000,0.103833,8936.700000,1234.600000,0.138149,158874331.000000,44385.900000,0.000279,2098595280.000000,2.530289
gen_176x176_1,generated 176*176,1.700000,10,176,176,289,348.565042,348.732072,347.193862,349.322091,843277331,843681425,839960061,845108848,27223.570861,0.088867,0.077048,346422334.300000,35593934.500000,0.102747,9935.400000,2547.600000,0.256416,160703005.300000,44837.800000,0.000279,2122775667.300000,2.517292
gen_177x177_1,generated 177*177,1.700000,10,177,177,289,350.615305,350.391205,350.367886,352.600778,848237925,847695765,847639349,853041348,27075.167576,0.089354,0.077470,350391206.300000,35935213.200000,0.102557,9519.000000,2538.500000,0.266677,162542125.300000,45364.400000,0.000279,2147094546.300000,2.531241
gen_178x178_1,generated 178*178,1.700000,10,178,178,289,354.369177,354.397096,354.157476,354.536103,857320313,857387857,856808148,857724155,27058.462094,0.089410,0.077518,354382693.300000,36065731.200000,0.101771,9703.000000,2220.500000,0.228847,164391718.300000,45974.300000,0.000280,2171551944.300000,2.532953
gen_179x179_1,generated 179*179,1.700000,10,179,179,289,358.406246,358.439285,358.273863,358.522603,867085985,867165916,866765712,867367486,27061.764146,0.089399,0.077509,358396786.100000,36304459.300000,0.101297,9165.600000,1285.800000,0.140285,166251775.100000,47437.000000,0.000285,2196147852.100000,2.532791
gen_180x180_1,generated 180*180,1.700000,10,180,180,289,362.369769,362.372601,362.288319,362.490122,876676277,876683129,876479227,876967445,27057.909784,0.089411,0.077520,362433485.000000,36480967.300000,0.100656,8812.700000,1931.800000,0.219206,168122296.000000,46907.000000,0.000279,2220882270.000000,2.533298
gen_181x181_1,generated 181*181,1.700000,10,181,181,289,404.714520,403.923613,398.209216,411.120671,979118106,977204679,963379947,994616385,29886.697781,0.080948,0.070182,366492799.600000,32060337.200000,0.087479,5187134.800000,323367.000000,0.062340,170003290.600000,47921.300000,0.000282,2245755201.600000,2.293651
gen_182x182_1,generated 182*182,1.700000,10,182,182,289,370.373156,370.367210,370.263511,370.632805,896036581,896022197,895771319,896664746,27050.977569,0.089434,0.077539,370574702.700000,37093460.600000,0.100097,7366.800000,1352.300000,0.183567,171894731.700000,48376.300000,0.000281,2270766619.700000,2.534234
gen_183x183_1,generated 183*183,1.700000,10,183,183,289,376.409764,376.903821,374.940491,377.598836,910642912,911838178,907088321,913519619,27192.299322,0.088970,0.077137,374679228.000000,36765681.600000,0.098126,7478.300000,1403.700000,0.187703,173796653.000000,49865.100000,0.000287,2295916558.000000,2.521204
gen_184x184_1,generated 184*184,1.700000,10,184,184,289,373.155923,373.164667,372.974728,373.280133,902769922,902791077,902331561,903070421,26664.990607,0.090729,0.078662,378806339.700000,29549431.300000,0.078007,8700.500000,1708.500000,0.196368,175709018.700000,49077.000000,0.000279,2321204992.700000,2.571203
gen_185x185_1,generated 185*185,1.700000,10,185,185,289,382.853529,382.871293,382.741414,383.047003,926229195,926272170,925957957,926697262,27062.942148,0.089395,0.077505,382956070.600000,38362644.600000,0.100175,7521.100000,1483.600000,0.197258,177631861.600000,49626.800000,0.000279,2346631950.600000,2.533533
gen_186x186_1,generated 186*186,1.700000,10,186,186,289,386.821527,386.843594,386.733170,386.944562,935829406,935882793,935615646,936127062,27050.219852,0.089437,0.077542,387128404.800000,38319630.800000,0.098984,7905.500000,1659.300000,0.209892,179565165.800000,50006.200000,0.000278,2372197421.800000,2.534861
gen_187x187_1,generated 187*187,1.700000,10,187,187,289,391.111038,391.111801,390.961832,391.285280,946205786,946207634,945844816,946627327,27058.417055,0.089409,0.077518,391323346.100000,39195118.000000,0.100160,7624.400000,1665.200000,0.218404,181508935.100000,50568.500000,0.000279,2397901404.100000,2.534228
gen_188x188_1,generated 188*188,1.700000,10,188,188,289,395.412308,395.480477,395.219852,395.542177,956612809,956777728,956147205,956926999,27065.776624,0.089385,0.077497,395540893.300000,39586952.100000,0.100083,7845.000000,1596.900000,0.203556,183463168.300000,51098.300000,0.000279,2423743896.300000,2.533673
gen_189x189_1,generated 189*189,1.700000,10,189,189,289,401.819546,401.825925,400.579254,404.535903,972115909,972131344,969115291,978687551,27214.129196,0.088898,0.077075,399781057.900000,39853913.700000,0.099689,7946.600000,1320.300000,0.166147,185427876.900000,51709.500000,0.000279,2449724909.900000,2.519993
gen_190x190_1,generated 190*190,1.700000,10,190,190,289,403.885530,403.880729,403.828515,403.951058,977114084,977102469,976976150,977272616,27066.872133,0.089382,0.077494,404043805.900000,40413536.200000,0.100023,8008.800000,1620.600000,0.202352,187403026.900000,52136.700000,0.000278,2475844410.900000,2.533834
gen_191x191_1,generated 191*191,1.700000,10,191,191,289,408.459188,408.298938,408.016385,410.360786,988180409,987792719,987109141,992780923,27087.536224,0.089314,0.077435,408329170.300000,40953859.700000,0.100296,7970.500000,1709.100000,0.214428,189388651.300000,52737.600000,0.000278,2502102432.300000,2.532030
