variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_199x199_1,generated 199*199,6.700000,10,199,199,9,1.976044,1.953909,1.939643,2.144922,4780586,4727036,4692524,5189149,120.718820,20.040550,0.541095,130426.400000,32652.700000,0.250353,1170776.100000,133.000000,748004.200000,0.000000,0.000000,0.000000,0.000000,0.000000,42.300000,3.300000,0.078014,79.300000,0.200000,0.002522,0.000000,0.000000,11.600000,92.400000,9.500000,0.102814,478.500000,0.000100
gen_202x202_1,generated 202*202,6.700000,10,202,202,9,2.029342,2.020171,1.998042,2.191235,4909536,4887351,4833815,5301202,120.319969,20.107013,0.542889,452717.500000,42608.200000,0.094117,1191708.200000,123.900000,512995.900000,0.000000,0.000000,0.000000,0.000000,0.000000,50.300000,3.300000,0.065606,29.800000,0.000000,0.000000,0.000000,0.000000,11.900000,90.000000,8.000000,0.088889,467.500000,0.000095
gen_205x205_1,generated 205*205,6.700000,10,205,205,9,2.116133,2.106776,2.059484,2.306351,5119483,5096846,4982434,5579672,121.819941,19.859339,0.536202,630685.000000,49471.200000,0.078440,1173053.100000,104.100000,502080.300000,0.000000,0.000000,0.000000,0.000000,0.000000,73.400000,8.000000,0.108992,194.900000,0.000000,0.000000,0.000000,0.000000,12.300000,93.000000,8.600000,0.092473,467.500000,0.000091
gen_208x208_1,generated 208*208,6.700000,10,208,208,9,2.189551,2.159663,2.125422,2.331820,5297106,5224800,5141962,5641294,122.436807,19.759303,0.533501,675713.000000,49517.500000,0.073282,1384301.700000,149.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.100000,16.100000,0.191439,23.300000,0.200000,0.008584,0.000000,0.000000,12.700000,88.800000,7.500000,0.084459,462.000000,0.000087
gen_211x211_1,generated 211*211,6.700000,10,211,211,9,2.223256,2.201815,2.186519,2.452498,5378660,5326790,5289783,5933259,120.811752,20.025136,0.540679,473784.100000,44242.900000,0.093382,1182525.500000,121.400000,880848.200000,0.000000,0.000000,0.000000,0.000000,0.000000,65.800000,5.000000,0.075988,55.900000,0.200000,0.003578,0.000000,0.000000,16.300000,91.200000,8.000000,0.087719,473.000000,0.000088
gen_214x214_1,generated 214*214,6.700000,10,214,214,9,2.292056,2.263305,2.249878,2.541350,5545095,5475538,5443055,6148203,121.082518,19.980311,0.539468,220075.300000,34467.700000,0.156618,1176377.200000,107.800000,1275482.100000,0.000000,0.000000,0.000000,0.000000,0.000000,66.300000,6.000000,0.090498,218.500000,0.500000,0.002288,0.000000,0.000000,16.800000,94.800000,9.200000,0.097046,489.500000,0.000088
gen_217x217_1,generated 217*217,6.700000,10,217,217,9,2.369129,2.331238,2.319588,2.586294,5731565,5639896,5611713,6256947,121.717705,19.876080,0.536654,559213.900000,47628.400000,0.085170,1194460.300000,122.000000,1043810.800000,0.000000,0.000000,0.000000,0.000000,0.000000,79.900000,5.600000,0.070088,790.600000,3.100000,0.003921,0.000000,0.000000,17.200000,92.400000,7.700000,0.083333,478.500000,0.000083
gen_220x220_1,generated 220*220,6.700000,10,220,220,9,2.420395,2.390982,2.373079,2.699774,5855596,5784439,5741125,6531491,120.983388,19.996736,0.539912,642172.500000,50129.500000,0.078062,1202180.500000,102.500000,1071229.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.700000,9.700000,0.085312,321.400000,4.100000,0.012757,0.000000,0.000000,17.700000,92.400000,7.700000,0.083333,478.500000,0.000082
gen_223x223_1,generated 223*223,6.700000,10,223,223,9,2.496569,2.464287,2.443598,2.752965,6039878,5961779,5911727,6660171,121.455851,19.918939,0.537811,718683.000000,52346.400000,0.072837,1193610.700000,129.500000,1147826.100000,0.000000,0.000000,0.000000,0.000000,0.000000,114.600000,10.500000,0.091623,92.800000,0.100000,0.001078,0.000000,0.000000,18.200000,92.400000,9.500000,0.102814,478.500000,0.000079
gen_226x226_1,generated 226*226,6.700000,10,226,226,9,2.554275,2.525759,2.509169,2.808240,6179482,6110494,6070359,6793891,120.986021,19.996280,0.539900,658337.700000,51776.800000,0.078648,1189236.700000,107.400000,1352588.900000,0.000000,0.000000,0.000000,0.000000,0.000000,110.000000,11.300000,0.102727,218.500000,2.600000,0.011899,0.000000,0.000000,18.700000,93.600000,9.300000,0.099359,484.000000,0.000078
gen_229x229_1,generated 229*229,6.700000,10,229,229,9,2.669473,2.611862,2.572087,3.034664,6458162,6318786,6222559,7341656,123.151008,19.644702,0.530407,102.400000,26458.800000,258.386719,1165613.700000,129.800000,2233963.600000,0.200000,0.000000,239931.200000,0.000000,0.000000,94.200000,39.200000,0.416136,743.900000,6.100000,0.008200,0.000000,0.000000,19.200000,100.800000,11.200000,0.111111,517.000000,0.000080
gen_232x232_1,generated 232*232,6.700000,10,232,232,9,2.699585,2.654153,2.643872,2.977724,6531027,6421114,6396242,7203920,121.340424,19.937878,0.538323,228516.700000,35572.800000,0.155668,1180992.600000,118.300000,2075121.100000,0.000000,0.000000,185611.000000,0.000000,0.000000,88.000000,11.000000,0.125000,92.800000,0.400000,0.004310,0.000000,0.000000,19.700000,98.400000,10.100000,0.102642,506.000000,0.000077
gen_235x235_1,generated 235*235,6.700000,10,235,235,9,2.787535,2.756161,2.723518,3.127191,6743802,6667900,6588926,7565521,122.115020,19.811408,0.534908,609288.100000,49810.200000,0.081751,1205742.300000,108.900000,1800976.900000,0.000000,0.000000,83613.700000,0.000000,0.000000,148.800000,8.100000,0.054435,1835.700000,9.500000,0.005175,0.000000,0.000000,20.200000,94.800000,8.100000,0.085443,489.500000,0.000073
gen_238x238_1,generated 238*238,6.700000,10,238,238,9,2.846796,2.810624,2.784747,3.164422,6887162,6799653,6737049,7655585,121.586788,19.897454,0.537231,596179.700000,49075.600000,0.082317,1207936.400000,105.200000,1949875.200000,0.000000,0.000000,142674.500000,0.000000,0.000000,147.500000,18.100000,0.122712,689.600000,1.800000,0.002610,0.000000,0.000000,20.700000,96.000000,10.200000,0.106250,495.000000,0.000072
gen_241x241_1,generated 241*241,6.700000,10,241,241,9,4.576423,2.907977,2.871221,9.788788,11071611,7035188,6946264,23681739,190.623629,12.691353,0.342667,245369.800000,33528.900000,0.136646,941579.500000,106.400000,2915523.100000,0.000000,0.000000,672071.600000,0.000000,0.000000,121.200000,89.100000,0.735149,1403.300000,201.100000,0.143305,0.100000,0.000000,21.300000,62085.300000,174.400000,0.002809,1088837.500000,0.098345
gen_244x244_1,generated 244*244,6.700000,10,244,244,9,4.157050,3.085800,2.932498,7.469907,10057082,7465425,7094544,18071821,168.924382,14.321695,0.386686,558121.800000,45010.600000,0.080647,830152.400000,174.200000,3271940.600000,0.200000,0.000000,559154.900000,0.200000,0.000000,132.600000,33.500000,0.252640,781.500000,362.500000,0.463852,0.000000,0.000000,21.800000,104.400000,14.900000,0.142720,533.500000,0.000053
gen_247x247_1,generated 247*247,6.700000,10,247,247,9,3.068322,3.026268,3.002256,3.462858,7423083,7321342,7263252,8377571,121.671934,19.883506,0.536855,76587.200000,30128.000000,0.393382,1191115.300000,92.300000,2946334.400000,0.000000,0.000000,492629.700000,0.000000,0.000000,120.700000,25.300000,0.209611,1627.800000,127.500000,0.078327,0.000000,0.000000,22.300000,103.200000,12.800000,0.124031,528.000000,0.000071
gen_250x250_1,generated 250*250,6.700000,10,250,250,9,3.144118,3.104177,3.079552,3.543649,7606406,7509780,7450205,8572973,121.702496,19.878390,0.536717,655524.700000,50601.300000,0.077192,1198145.100000,97.000000,2498221.800000,0.000000,0.000000,327592.500000,0.000000,0.000000,167.500000,11.600000,0.069254,1420.800000,6.600000,0.004645,0.000000,0.000000,22.900000,97.200000,11.700000,0.120370,500.500000,0.000066
gen_253x253_1,generated 253*253,6.700000,10,253,253,9,3.222176,3.192633,3.159596,3.544281,7795310,7723838,7643914,8574571,121.784593,19.865149,0.536359,666762.400000,50865.200000,0.076287,1208082.800000,101.700000,2623650.700000,0.000000,0.000000,393883.300000,0.000000,0.000000,175.400000,20.800000,0.118586,1801.900000,3.500000,0.001942,0.000000,0.000000,23.500000,98.400000,8.900000,0.090447,506.000000,0.000065
gen_256x256_1,generated 256*256,6.700000,10,256,256,9,3.294843,3.249862,3.228431,3.713524,7971125,7862303,7810456,8984029,121.629715,19.890475,0.537043,457881.700000,42425.500000,0.092656,1184502.400000,155.000000,3032482.300000,0.000000,0.000000,521151.200000,0.000000,0.000000,106.200000,12.400000,0.116761,2232.100000,6.700000,0.003002,0.000000,0.000000,27.200000,103.200000,12.600000,0.122093,528.000000,0.000066
gen_512x512_1,generated 512*512,6.700000,10,512,512,9,13.679167,13.503816,13.328656,15.609964,33093770,32669546,32245786,37764915,126.242714,19.163740,0.517421,11091531.000000,399077.600000,0.035980,2957484.500000,115.500000,6302893.300000,43.100000,0.000007,2411915.300000,37.400000,0.000016,854.100000,571.600000,0.669242,13547.000000,7801.100000,0.575854,2.000000,0.000000,108.800000,1813607.600000,6917.500000,0.003814,36375475.400000,1.099164
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,9,54.968735,54.651737,54.190082,58.517435,132984986,132218079,131101203,141570300,126.824366,19.075862,0.515048,43533632.400000,1432964.800000,0.032916,11087005.600000,122.300000,28728704.100000,108.300000,0.000004,10278965.700000,99.300000,0.000010,3641.700000,2743.900000,0.753467,16547.800000,14647.100000,0.885139,3.500000,0.000000,128.600000,8354282.700000,25156.100000,0.003011,147693065.300000,1.110600
gen_1536x1536_1,generated 1536*1536,6.700000,10,1536,1536,9,122.168557,121.464781,121.043710,129.318323,295563546,293860895,292842195,312861045,125.276161,19.311810,0.521419,105867135.400000,3347713.800000,0.031622,23513265.600000,157.600000,61110533.700000,257.200000,0.000004,23225926.700000,205.300000,0.000009,4842.000000,2809.000000,0.580132,15317.600000,14133.900000,0.922723,9.400000,0.000000,161.600000,18474157.100000,62631.700000,0.003390,349630036.100000,1.182927
gen_2048x2048_1,generated 2048*2048,6.700000,10,2048,2048,9,227.419873,227.082387,226.285411,231.494644,550192905,549376429,547448320,560050925,131.176211,18.442997,0.497961,186437831.700000,6017890.900000,0.032278,40625685.100000,433.200000,111709621.500000,767.100000,0.000007,42866108.700000,4849.600000,0.000113,27005.100000,8477.800000,0.313933,1034.900000,932.300000,0.900860,62.200000,0.000000,639.200000,30287273.200000,110819.400000,0.003659,596994484.700000,1.085064
gen_2560x2560_1,generated 2560*2560,6.700000,10,2560,2560,9,351.021347,349.779878,348.941923,357.633317,849219805,846216341,844189091,865216030,129.580659,18.670090,0.504092,296929746.000000,9502117.200000,0.032001,64133309.600000,361.000000,168970338.100000,301.000000,0.000002,64904317.300000,1726.400000,0.000027,14369.700000,7278.100000,0.506489,1445.500000,1406.300000,0.972881,34.500000,0.000000,378.600000,48876548.000000,178135.900000,0.003645,978392519.200000,1.152108
gen_3072x3072_1,generated 3072*3072,6.700000,10,3072,3072,9,503.818277,502.843052,502.246730,513.121335,1218877338,1216517997,1215075328,1241384038,129.156890,18.731325,0.505746,427385963.600000,13611981.400000,0.031849,92221182.300000,481.700000,245023886.700000,518.100000,0.000002,94381592.000000,3189.700000,0.000034,21600.300000,10372.500000,0.480202,1906.900000,1899.100000,0.995910,66.300000,0.000000,644.900000,72331727.600000,255311.100000,0.003530,1420247396.900000,1.165209
gen_3584x3584_1,generated 3584*3584,6.700000,10,3584,3584,9,722.501707,721.984161,718.728710,726.552952,1747928692,1746676609,1738800783,1757729760,136.077935,17.778582,0.480022,578850895.600000,18584121.000000,0.032105,126627122.100000,719.900000,332059365.900000,862.900000,0.000003,127645454.300000,148108.400000,0.001160,29004.000000,13995.100000,0.482523,2853.700000,2767.100000,0.969653,934.100000,0.000000,19615.300000,95461803.200000,348068.900000,0.003646,1910865415.100000,1.093217
gen_4096x4096_1,generated 4096*4096,6.700000,10,4096,4096,9,1023.191966,1023.674887,1019.538729,1027.502553,2475385560,2476553881,2466547365,2485814068,147.544477,16.396939,0.442717,745736654.900000,23974411.400000,0.032149,168344965.800000,1223.300000,439631764.100000,2082.400000,0.000005,165428318.800000,510044.300000,0.003083,237700.700000,39554.200000,0.166403,6701.800000,3857.800000,0.575636,10959.300000,0.000000,62174.400000,125944891.800000,443309.600000,0.003520,2450268914.600000,0.989853
