variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_100x100_1,generated 100*100,1.700000,10,100,100,289,13.497035,13.466447,13.429899,13.679032,32652584,32578585,32490165,33092879,3265.258400,0.740903,0.642363,28659187.500000,768798.000000,0.026826,145.700000,54.700000,0.375429,2942629.500000,28934.000000,0.009833,128824625.500000,3.945312
gen_101x101_1,generated 101*101,1.700000,10,101,101,289,13.748068,13.763725,13.690346,13.807679,33259952,33297831,33120309,33404166,3260.459955,0.741995,0.643310,29238933.100000,784339.500000,0.026825,130.000000,38.500000,0.296154,3002038.100000,29226.400000,0.009736,131432944.100000,3.951688
gen_102x102_1,generated 102*102,1.700000,10,102,102,289,14.097042,14.072048,14.011810,14.227106,34104116,34043651,33897920,34418774,3277.981161,0.738027,0.639870,29824487.000000,799914.200000,0.026821,146.700000,51.800000,0.353102,3062043.000000,29514.900000,0.009639,134067411.000000,3.931121
gen_103x103_1,generated 103*103,1.700000,10,103,103,289,14.311351,14.320078,14.263548,14.351530,34622664,34643777,34507018,34719867,3263.518145,0.741300,0.642707,30415845.100000,815335.900000,0.026806,147.400000,56.800000,0.385346,3122640.100000,29800.700000,0.009543,136728022.100000,3.949090
gen_104x104_1,generated 104*104,1.700000,10,104,104,289,14.645800,14.660136,14.561232,14.784753,35431691,35466373,35227102,35767853,3275.859005,0.738505,0.640284,31013010.900000,831507.900000,0.026812,141.200000,51.700000,0.366147,3183832.900000,30088.000000,0.009450,139414780.900000,3.934748
gen_105x105_1,generated 105*105,1.700000,10,105,105,289,14.847087,14.833936,14.801556,14.933288,35918631,35886816,35808481,36127173,3257.925714,0.742570,0.643808,31615893.900000,847566.400000,0.026808,148.700000,56.000000,0.376597,3245526.900000,30375.600000,0.009359,142127397.000000,3.956927
gen_106x106_1,generated 106*106,1.700000,10,106,106,289,15.205254,15.211184,15.111154,15.316619,36785172,36799521,36557524,37054592,3273.867213,0.738955,0.640674,32224672.100000,864304.100000,0.026821,142.900000,54.900000,0.384185,3307908.100000,30671.300000,0.009272,144866448.200000,3.938175
gen_107x107_1,generated 107*107,1.700000,10,107,107,289,15.429819,15.421860,15.370597,15.515724,37328554,37309299,37185283,37536380,3260.420473,0.742005,0.643318,32839253.600000,880535.500000,0.026814,149.100000,63.600000,0.426559,3370880.600000,30954.900000,0.009183,147631642.700000,3.954925
gen_108x108_1,generated 108*108,1.700000,10,108,108,289,15.727943,15.738044,15.618182,15.788935,38049732,38074170,37784195,38197288,3262.151235,0.741610,0.642976,33459642.500000,896784.600000,0.026802,148.300000,67.200000,0.453136,3434448.500000,31246.100000,0.009098,150422984.600000,3.953326
gen_109x109_1,generated 109*109,1.700000,10,109,109,289,16.026656,16.018045,15.956115,16.079098,38772404,38751572,38601750,38899274,3263.395674,0.741327,0.642731,34085837.400000,913513.500000,0.026800,153.600000,58.500000,0.380859,3498610.400000,31531.300000,0.009013,153240472.500000,3.952308
gen_110x110_1,generated 110*110,1.700000,10,110,110,289,16.317201,16.338208,16.238620,16.376721,39475272,39526095,39285166,39619266,3262.419174,0.741549,0.642923,34717838.100000,930132.100000,0.026791,153.000000,61.400000,0.401307,3563366.100000,31821.600000,0.008930,156084106.200000,3.953972
gen_111x111_1,generated 111*111,1.700000,10,111,111,289,16.607917,16.619561,16.552544,16.673537,40178492,40206661,40044531,40337241,3260.976544,0.741875,0.643206,35355643.900000,947178.100000,0.026790,144.700000,46.200000,0.319281,3628714.900000,32113.500000,0.008850,158953885.000000,3.956193
gen_112x112_1,generated 112*112,1.700000,10,112,112,289,17.002841,17.003496,16.881737,17.112557,41134021,41135605,40841040,41399451,3279.178970,0.737759,0.639637,35999259.400000,964219.400000,0.026784,164.900000,60.700000,0.368102,3694661.400000,32398.400000,0.008769,161849813.500000,3.934695
gen_113x113_1,generated 113*113,1.700000,10,113,113,289,17.218574,17.225857,17.148093,17.284380,41655932,41673553,41485423,41815135,3262.270499,0.741583,0.642952,36648676.400000,981428.400000,0.026779,153.400000,65.000000,0.423729,3761197.400000,32686.900000,0.008691,164771883.500000,3.955544
gen_114x114_1,generated 114*114,1.700000,10,114,114,289,17.532397,17.546888,17.489167,17.577348,42415098,42450156,42310515,42523846,3263.704063,0.741256,0.642669,37303909.600000,998836.700000,0.026776,166.400000,71.700000,0.430889,3828337.600000,32987.400000,0.008617,167720109.700000,3.954255
gen_115x115_1,generated 115*115,1.700000,10,115,115,289,17.908594,17.899058,17.772627,18.091727,43325225,43302156,42996289,43768269,3276.009452,0.738472,0.640255,37964942.100000,1016273.000000,0.026769,163.400000,60.200000,0.368421,3896065.100000,33270.800000,0.008540,170694475.200000,3.939840
gen_116x116_1,generated 116*116,1.700000,10,116,116,289,18.180797,18.181444,18.105967,18.219512,43983936,43985500,43802904,44077598,3268.722949,0.740122,0.641685,38631776.600000,1034016.200000,0.026766,156.000000,59.400000,0.380769,3964382.600000,33553.600000,0.008464,173694982.700000,3.949055
gen_117x117_1,generated 117*117,1.700000,10,117,117,289,18.491852,18.500142,18.402927,18.568686,44736322,44756378,44521191,44922201,3268.048944,0.740272,0.641816,39304420.400000,1051868.200000,0.026762,179.200000,70.500000,0.393415,4033297.400000,33847.900000,0.008392,176721647.500000,3.950295
gen_118x118_1,generated 118*118,1.700000,10,118,118,289,18.784624,18.776238,18.729579,18.839098,45444612,45424325,45311445,45576399,3263.761275,0.741245,0.642659,39982870.400000,1070193.400000,0.026766,169.700000,68.700000,0.404832,4102806.400000,34138.400000,0.008321,179774450.500000,3.955902
gen_119x119_1,generated 119*119,1.700000,10,119,119,289,19.096986,19.094432,19.058928,19.149016,46200315,46194135,46108243,46326188,3262.503707,0.741531,0.642907,40667123.400000,1088191.000000,0.026758,183.900000,65.500000,0.356172,4172906.400000,34423.900000,0.008249,182853396.500000,3.957839
gen_120x120_1,generated 120*120,1.700000,10,120,120,289,19.478769,19.484380,19.420835,19.519315,47123847,47137421,46983691,47221937,3272.489375,0.739266,0.640944,41357187.300000,1106447.800000,0.026753,169.300000,72.500000,0.428234,4243605.300000,34714.800000,0.008180,185958493.400000,3.946165
gen_121x121_1,generated 121*121,1.700000,10,121,121,289,19.779374,19.795482,19.706652,19.828819,47851084,47890054,47675154,47970705,3268.293423,0.740216,0.641767,42053053.600000,1124637.200000,0.026743,178.000000,66.200000,0.371910,4314894.600000,35000.000000,0.008111,189089732.700000,3.951629
gen_122x122_1,generated 122*122,1.700000,10,122,122,289,20.102155,20.105444,20.027235,20.204081,48631960,48639916,48450709,48878542,3267.398549,0.740418,0.641943,42754726.000000,1143840.200000,0.026754,182.000000,66.400000,0.364835,4386778.000000,35287.300000,0.008044,192247118.100000,3.953102
gen_123x123_1,generated 123*123,1.700000,10,123,123,289,20.420532,20.409121,20.363812,20.500719,49402308,49374704,49265090,49596301,3265.404719,0.740872,0.642336,43462204.600000,1162129.300000,0.026739,194.500000,68.800000,0.353728,4459256.600000,35581.300000,0.007979,195430654.700000,3.955901
gen_124x124_1,generated 124*124,1.700000,10,124,124,289,20.787746,20.782291,20.735130,20.879807,50290675,50277479,50163384,50513392,3270.725481,0.739667,0.641291,44175490.900000,1181532.600000,0.026746,185.200000,59.400000,0.320734,4532329.900000,35869.000000,0.007914,198640334.000000,3.949844
gen_125x125_1,generated 125*125,1.700000,10,125,125,289,21.118387,21.101359,21.066764,21.247741,51090558,51049365,50965671,51403499,3269.795712,0.739877,0.641473,44894581.900000,1201087.500000,0.026754,193.100000,74.800000,0.387364,4605995.900000,36160.100000,0.007851,201876158.000000,3.951340
gen_126x126_1,generated 126*126,1.700000,10,126,126,289,21.515021,21.532322,21.439797,21.622338,52050105,52091961,51868121,52309733,3278.540249,0.737903,0.639762,45619479.100000,1220020.900000,0.026743,193.700000,69.800000,0.360351,4680256.100000,36454.100000,0.007789,205138128.200000,3.941166
gen_127x127_1,generated 127*127,1.700000,10,127,127,289,21.796980,21.791804,21.718047,21.891570,52732211,52719691,52541254,52961049,3269.403621,0.739965,0.641550,46350182.000000,1239289.000000,0.026738,213.600000,83.300000,0.389981,4755110.000000,36734.700000,0.007725,208426244.100000,3.952541
gen_128x128_1,generated 128*128,1.700000,10,128,128,289,22.125969,22.115113,22.058621,22.194973,53528068,53501803,53365137,53695005,3267.093994,0.740487,0.642003,47086690.600000,1258922.900000,0.026736,189.600000,70.600000,0.372363,4830557.600000,37054.600000,0.007671,211740505.700000,3.955691
gen_129x129_1,generated 129*129,1.700000,10,129,129,289,22.461033,22.485022,22.361064,22.522614,54338633,54396669,54096784,54487614,3265.346614,0.740883,0.642346,47829005.200000,1278173.000000,0.026724,207.600000,92.200000,0.444123,4906599.200000,37319.800000,0.007606,215080913.300000,3.958158
gen_130x130_1,generated 130*130,1.700000,10,130,130,289,22.823697,22.840240,22.736191,22.882994,55216167,55256188,55004469,55359620,3267.228817,0.740458,0.641977,48577127.000000,1298713.200000,0.026735,212.100000,71.900000,0.338991,4983236.000000,37602.300000,0.007546,218447468.100000,3.956223
gen_131x131_1,generated 131*131,1.700000,10,131,131,289,23.182952,23.194927,23.091818,23.301421,56085193,56114163,55864719,56371799,3268.177437,0.740242,0.641790,49331054.200000,1318657.400000,0.026731,207.100000,90.600000,0.437470,5060466.200000,37891.900000,0.007488,221840168.300000,3.955414
gen_132x132_1,generated 132*132,1.700000,10,132,132,289,23.546855,23.557142,23.492478,23.606928,56965694,56990581,56834143,57111026,3269.380969,0.739971,0.641555,50090787.200000,1338975.600000,0.026731,198.100000,72.100000,0.363958,5138290.200000,38180.400000,0.007431,225259014.300000,3.954292
gen_133x133_1,generated 133*133,1.700000,10,133,133,289,24.417965,23.951860,23.843552,28.676226,59073031,57945410,57683387,69374808,3339.534796,0.724426,0.628077,50856326.600000,1359250.600000,0.026727,211.300000,74.100000,0.350686,5216708.600000,38480.200000,0.007376,228704006.700000,3.871547
gen_134x134_1,generated 134*134,1.700000,10,134,134,289,24.265998,24.268202,24.196603,24.357710,58705340,58710674,58537458,58927214,3269.399644,0.739965,0.641550,51627672.600000,1379879.800000,0.026728,205.600000,78.300000,0.380837,5295721.600000,38775.300000,0.007322,232175145.700000,3.954924
gen_135x135_1,generated 135*135,1.700000,10,135,135,289,24.532971,24.529138,24.455910,24.706738,59351174,59341901,59164745,59771560,3256.580192,0.742878,0.644075,52404708.300000,1402365.900000,0.026760,195.500000,67.300000,0.344246,5375211.200000,39045.700000,0.007264,235672117.200000,3.970808
gen_136x136_1,generated 136*136,1.700000,10,136,136,289,24.893275,24.873179,24.825563,25.022931,60222806,60174189,60058995,60536474,3255.990809,0.743012,0.644191,53187663.900000,1423589.400000,0.026765,181.500000,58.900000,0.324518,5455409.800000,39328.000000,0.007209,239195545.800000,3.971843
gen_137x137_1,generated 137*137,1.700000,10,137,137,289,25.316376,25.313555,25.278499,25.374411,61246426,61239601,61154791,61386826,3263.169375,0.741378,0.642775,53976542.500000,1441871.200000,0.026713,237.700000,95.100000,0.400084,5536320.500000,39626.000000,0.007157,242745434.600000,3.963422
gen_138x138_1,generated 138*138,1.700000,10,138,138,289,25.633673,25.652477,25.544215,25.693593,62013972,62059463,61797552,62158933,3256.352237,0.742929,0.644119,54770994.800000,1466329.500000,0.026772,204.800000,71.900000,0.351074,5617590.700000,39910.500000,0.007105,246320842.700000,3.972022
gen_139x139_1,generated 139*139,1.700000,10,139,139,289,25.980907,25.966968,25.879057,26.128295,62854056,62820336,62607659,63210625,3253.147146,0.743662,0.644755,55571369.500000,1486972.800000,0.026758,211.200000,71.800000,0.339962,5699572.400000,40199.200000,0.007053,249922710.400000,3.976238
gen_140x140_1,generated 140*140,1.700000,10,140,140,289,26.404274,26.403032,26.309692,26.501977,63878293,63875290,63649479,64114661,3259.096582,0.742304,0.643578,56377549.100000,1508563.800000,0.026758,204.800000,73.400000,0.358398,5782147.000000,40489.000000,0.007002,253550723.000000,3.969278
gen_141x141_1,generated 141*141,1.700000,10,141,141,289,26.724867,26.721867,26.606458,26.885256,64654004,64646747,64367543,65042025,3252.049897,0.743914,0.644973,57189534.800000,1530349.600000,0.026759,222.700000,71.200000,0.319713,5865315.700000,40774.400000,0.006952,257204881.700000,3.978174
gen_142x142_1,generated 142*142,1.700000,10,142,142,289,27.151865,27.166696,27.064753,27.281640,65686952,65722833,65476207,66000910,3257.634993,0.742638,0.643867,58007328.200000,1552385.300000,0.026762,212.800000,78.200000,0.367481,5949080.100000,41064.700000,0.006903,260885188.100000,3.971644
gen_143x143_1,generated 143*143,1.700000,10,143,143,289,27.523277,27.515778,27.473734,27.644803,66585549,66567407,66465693,66879550,3256.176292,0.742971,0.644156,58830925.200000,1574040.200000,0.026755,212.600000,83.900000,0.394638,6033436.100000,41352.600000,0.006854,264591638.100000,3.973710
gen_144x144_1,generated 144*144,1.700000,10,144,144,289,27.924801,27.928933,27.866138,28.008310,67556955,67566951,67415034,67758985,3257.955006,0.742566,0.643804,59660330.000000,1595965.900000,0.026751,209.900000,57.900000,0.275846,6118387.900000,41644.600000,0.006806,268324235.900000,3.971823
gen_145x145_1,generated 145*145,1.700000,10,145,145,289,28.286686,28.281872,28.238241,28.418889,68432461,68420815,68315260,68752294,3254.813841,0.743283,0.644426,60495539.800000,1618646.000000,0.026756,224.700000,84.900000,0.377837,6203932.700000,41936.000000,0.006760,272082978.700000,3.975934
gen_146x146_1,generated 146*146,1.700000,10,146,146,289,28.684717,28.674039,28.612549,28.769824,69395030,69369198,69220439,69600923,3255.537155,0.743113,0.644279,61336556.100000,1641105.100000,0.026756,226.400000,75.500000,0.333481,6290072.000000,42219.700000,0.006712,275867868.000000,3.975326
gen_147x147_1,generated 147*147,1.700000,10,147,147,289,29.085656,29.094027,28.990928,29.206237,70365433,70385685,70136262,70657150,3256.302143,0.742944,0.644132,62183378.800000,1663674.400000,0.026754,231.500000,95.700000,0.413391,6376805.700000,42722.000000,0.006700,279678903.700000,3.974663
gen_148x148_1,generated 148*148,1.700000,10,148,148,289,29.480419,29.487856,29.401598,29.584200,71320277,71338270,71129591,71571349,3256.038943,0.743002,0.644182,63036006.000000,1686300.400000,0.026751,247.300000,90.100000,0.364335,6464131.900000,43018.600000,0.006655,283516083.900000,3.975252
gen_149x149_1,generated 149*149,1.700000,10,149,149,289,29.841546,29.841456,29.803092,29.891460,72193910,72193692,72100882,72314664,3251.831449,0.743963,0.645016,63894440.800000,1708875.900000,0.026745,263.100000,108.900000,0.413911,6552053.700000,43291.700000,0.006607,287379411.700000,3.980660
gen_150x150_1,generated 150*150,1.700000,10,150,150,289,30.271362,30.259490,30.200506,30.414936,73233832,73205111,73062413,73581173,3254.836978,0.743277,0.644421,64758680.400000,1732428.800000,0.026752,230.200000,78.700000,0.341877,6640568.300000,43551.200000,0.006558,291268884.300000,3.977245
gen_151x151_1,generated 151*151,1.700000,10,151,151,289,30.688157,30.698461,30.564324,30.779214,74242160,74267087,73942578,74462448,3256.092277,0.742990,0.644172,65628726.800000,1755241.500000,0.026745,255.600000,81.500000,0.318858,6729678.700000,43873.500000,0.006519,295184508.700000,3.975969
gen_152x152_1,generated 152*152,1.700000,10,152,152,289,31.105602,31.107651,31.055008,31.154123,75252066,75257022,75129666,75369449,3257.101195,0.742760,0.643973,66504578.600000,1778839.400000,0.026748,269.600000,95.700000,0.354970,6819381.500000,44157.700000,0.006475,299126273.500000,3.974991
gen_153x153_1,generated 153*153,1.700000,10,153,153,289,31.503230,31.507937,31.412391,31.618585,76214027,76225415,75994265,76493099,3255.757486,0.743067,0.644239,67386237.200000,1802224.800000,0.026745,271.200000,80.500000,0.296829,6909679.100000,44447.900000,0.006433,303094185.100000,3.976882
gen_154x154_1,generated 154*154,1.700000,10,154,154,289,31.931773,31.939361,31.843375,32.071454,77250589,77268947,77036735,77588511,3257.319489,0.742709,0.643928,68273700.900000,1826260.700000,0.026749,237.400000,72.800000,0.306655,7000569.800000,44763.700000,0.006394,307088241.800000,3.975222
gen_155x155_1,generated 155*155,1.700000,10,155,155,289,32.325134,32.307401,32.236069,32.460769,78202467,78159568,77986999,78530604,3255.045453,0.743230,0.644380,69166971.400000,1850005.200000,0.026747,256.100000,99.300000,0.387739,7092055.300000,45029.300000,0.006349,311108445.300000,3.978243
gen_156x156_1,generated 156*156,1.700000,10,156,156,289,32.786219,32.791640,32.691345,32.899792,79318010,79331127,79088489,79592773,3259.287064,0.742263,0.643542,70066048.000000,1873645.400000,0.026741,249.100000,92.600000,0.371738,7184134.900000,45338.300000,0.006311,315154794.900000,3.973307
gen_157x157_1,generated 157*157,1.700000,10,157,157,289,33.193555,33.201366,33.096179,33.346261,80303207,80322106,80067633,80672642,3257.868757,0.742584,0.643820,70970929.400000,1898009.500000,0.026743,282.800000,89.800000,0.317539,7276807.300000,45632.800000,0.006271,319227289.300000,3.975274
gen_158x158_1,generated 158*158,1.700000,10,158,158,289,33.632053,33.634760,33.533718,33.757383,81364196,81370745,81126299,81667398,3259.261176,0.742268,0.643546,71881618.900000,1922330.900000,0.026743,266.000000,88.800000,0.333835,7370075.800000,45921.800000,0.006231,323325931.800000,3.973811
gen_159x159_1,generated 159*159,1.700000,10,159,159,289,34.042685,34.062540,33.914825,34.129311,82357771,82405806,82048448,82567341,3257.694355,0.742627,0.643857,72798113.100000,1947458.700000,0.026751,327.000000,96.000000,0.293578,7463937.000000,46482.700000,0.006228,327450719.000000,3.975954
gen_160x160_1,generated 160*160,1.700000,10,160,160,289,34.478717,34.495500,34.352958,34.556431,83412254,83452857,83108013,83600264,3258.291172,0.742487,0.643736,73720412.000000,1971344.000000,0.026741,254.300000,90.200000,0.354699,7558390.900000,46477.500000,0.006149,331601650.900000,3.975455
gen_161x161_1,generated 161*161,1.700000,10,161,161,289,34.936022,34.934406,34.873817,35.019298,84518837,84514929,84368349,84720303,3260.631804,0.741956,0.643276,74648518.200000,1995881.400000,0.026737,267.800000,93.300000,0.348394,7653440.100000,46792.900000,0.006114,335778730.100000,3.972827
gen_162x162_1,generated 162*162,1.700000,10,162,162,289,35.366859,35.371096,35.241890,35.508444,85561080,85571333,85258750,85903610,3260.214906,0.742051,0.643358,75582430.700000,2021248.300000,0.026742,279.400000,89.800000,0.321403,7749083.600000,47058.400000,0.006073,339981955.600000,3.973558
gen_163x163_1,generated 163*163,1.700000,10,163,163,289,35.759281,35.756108,35.682307,35.851443,86510452,86502776,86324234,86733415,3256.067296,0.742996,0.644177,76522149.000000,2046405.600000,0.026743,277.800000,80.800000,0.290857,7845320.900000,47352.700000,0.006036,344211326.900000,3.978841
gen_164x164_1,generated 164*164,1.700000,10,164,164,289,36.212262,36.213954,36.146352,36.291533,87606276,87610369,87446825,87798052,3257.223230,0.742732,0.643949,77467673.100000,2071273.600000,0.026737,285.600000,94.900000,0.332283,7942152.000000,47640.800000,0.005998,348466844.000000,3.977647
gen_165x165_1,generated 165*165,1.700000,10,165,165,289,36.670047,36.684351,36.590516,36.764510,88714030,88748635,88521624,88942559,3258.550230,0.742432,0.643688,78419003.000000,2096368.500000,0.026733,307.300000,88.400000,0.287667,8039576.900000,47927.400000,0.005961,352748506.900000,3.976243
gen_166x166_1,generated 166*166,1.700000,10,166,166,289,37.141416,37.167909,37.057038,37.253985,89854209,89918302,89650079,90126542,3260.785637,0.741921,0.643246,79376139.500000,2122365.100000,0.026738,297.400000,124.800000,0.419637,8137596.400000,48218.000000,0.005925,357056316.400000,3.973729
gen_167x167_1,generated 167*167,1.700000,10,167,167,289,37.558001,37.558071,37.432921,37.660053,90862084,90862254,90559486,91108973,3257.990032,0.742558,0.643798,80339082.600000,2147906.700000,0.026736,293.800000,92.300000,0.314159,8236210.500000,48507.700000,0.005890,361390272.500000,3.977350
gen_168x168_1,generated 168*168,1.700000,10,168,168,289,38.037645,38.039327,37.976046,38.089106,92022460,92026529,91873437,92146956,3260.432965,0.742002,0.643316,81307829.600000,2173557.400000,0.026732,296.000000,99.600000,0.336486,8335416.500000,48816.800000,0.005857,365750372.500000,3.974577
gen_169x169_1,generated 169*169,1.700000,10,169,169,289,38.917637,38.958829,38.449710,39.902333,94151706,94251361,93019673,96533939,3296.512937,0.733883,0.636277,82282386.200000,2200016.600000,0.026737,339.900000,114.400000,0.336570,8435220.100000,49094.000000,0.005820,370136622.100000,3.931279
gen_170x170_1,generated 170*170,1.700000,10,170,170,289,38.905803,38.892994,38.853065,39.033275,94122734,94091746,93995149,94431120,3256.842007,0.742820,0.644025,83262745.100000,2226223.400000,0.026737,307.700000,95.300000,0.309717,8535614.000000,49381.300000,0.005785,374549014.000000,3.979368
gen_171x171_1,generated 171*171,1.700000,10,171,171,289,39.849642,39.654253,39.329242,41.053096,96406177,95933482,95147201,99317632,3296.952122,0.733783,0.636190,84248912.000000,2252215.400000,0.026733,331.900000,99.400000,0.299488,8636603.900000,49679.000000,0.005752,378987553.900000,3.931154
gen_172x172_1,generated 172*172,1.700000,10,172,172,289,39.831713,39.813070,39.757171,40.003100,96362946,96317845,96182611,96777574,3257.265617,0.742725,0.643942,85240882.700000,2278668.800000,0.026732,318.100000,108.800000,0.342031,8738185.600000,49960.300000,0.005717,383452237.600000,3.979250
gen_173x173_1,generated 173*173,1.700000,10,173,173,289,40.292068,40.293903,40.199960,40.422855,97476284,97480725,97253454,97792691,3256.917505,0.742801,0.644009,86238661.700000,2305366.800000,0.026732,346.400000,119.500000,0.344977,8840363.600000,50249.300000,0.005684,387943069.600000,3.979871
gen_174x174_1,generated 174*174,1.700000,10,174,174,289,40.755350,40.760347,40.686728,40.910859,98597095,98609186,98431084,98973310,3256.609030,0.742872,0.644070,87242245.200000,2331988.100000,0.026730,346.700000,104.400000,0.301125,8943134.100000,50547.400000,0.005652,392460046.100000,3.980442
gen_175x175_1,generated 175*175,1.700000,10,175,175,289,41.484852,41.274072,41.200637,43.276221,100361923,99851995,99674338,104695680,3277.124016,0.738221,0.640038,88251635.900000,2359002.900000,0.026730,321.000000,110.400000,0.343925,9046499.800000,50794.100000,0.005615,397003169.800000,3.955715
gen_176x176_1,generated 176*176,1.700000,10,176,176,289,41.691953,41.672979,41.599063,41.801623,100862885,100816982,100638162,101128204,3256.162351,0.742973,0.644158,89266831.600000,2385881.500000,0.026728,330.400000,112.400000,0.340194,9150458.500000,51146.000000,0.005589,401572438.500000,3.981370
gen_177x177_1,generated 177*177,1.700000,10,177,177,289,42.845489,42.916043,42.194194,44.009576,103653915,103824604,102078272,106470134,3308.561237,0.731209,0.633958,90287836.400000,2413369.700000,0.026730,357.600000,110.000000,0.307606,9255014.300000,51364.400000,0.005550,406167856.300000,3.918500
gen_178x178_1,generated 178*178,1.700000,10,178,178,289,42.670059,42.651567,42.633896,42.796396,103229450,103184714,103141964,103535092,3258.093991,0.742535,0.643778,91314643.200000,2440577.400000,0.026727,351.000000,110.200000,0.313960,9360160.100000,51649.400000,0.005518,410789416.100000,3.979382
gen_179x179_1,generated 179*179,1.700000,10,179,179,289,43.767432,43.608908,43.111558,44.851790,105884190,105500682,104297469,108507520,3304.646859,0.732074,0.634708,92347259.300000,2468444.400000,0.026730,362.800000,132.800000,0.366042,9465903.200000,51965.200000,0.005490,415437125.200000,3.923505
gen_180x180_1,generated 180*180,1.700000,10,180,180,289,43.609373,43.597047,43.521199,43.799336,105501686,105471868,105288372,105961253,3256.224877,0.742960,0.644146,93385677.800000,2496191.900000,0.026730,377.300000,127.100000,0.336867,9572236.700000,52238.500000,0.005457,420110976.700000,3.982031
gen_181x181_1,generated 181*181,1.700000,10,181,181,289,44.579100,44.491258,44.033701,45.695766,107847675,107635165,106528224,110549163,3291.953084,0.734896,0.637155,94429904.800000,2523523.700000,0.026724,332.500000,103.300000,0.310677,9679166.700000,52529.500000,0.005427,424810976.700000,3.938991
gen_182x182_1,generated 182*182,1.700000,10,182,182,289,44.613008,44.640629,44.500229,44.708420,107929807,107996628,107656967,108160632,3258.356690,0.742474,0.643725,95479936.000000,2551847.600000,0.026727,354.900000,123.400000,0.347704,9786688.900000,52820.000000,0.005397,429537120.900000,3.979782
gen_183x183_1,generated 183*183,1.700000,10,183,183,289,45.591124,45.741145,44.996714,46.937131,110296318,110659256,108858293,113552645,3293.508854,0.734551,0.636856,96535775.700000,2579844.800000,0.026724,402.600000,120.000000,0.298063,9894807.600000,53119.900000,0.005368,434289413.600000,3.937479
gen_184x184_1,generated 184*184,1.700000,10,184,184,289,45.577520,45.571678,45.476468,45.742277,110263353,110249221,110018885,110661943,3256.833442,0.742822,0.644027,97597417.700000,2608084.200000,0.026723,384.100000,137.800000,0.358761,10003516.600000,53411.200000,0.005339,439067848.600000,3.981993
gen_185x185_1,generated 185*185,1.700000,10,185,185,289,46.086738,46.075829,46.018361,46.276487,111495400,111469008,111329977,111954449,3257.718042,0.742621,0.643853,98664868.900000,2636688.200000,0.026724,374.200000,140.400000,0.375200,10112822.800000,53690.600000,0.005309,443872432.800000,3.981083
gen_186x186_1,generated 186*186,1.700000,10,186,186,289,46.565268,46.560711,46.484921,46.616473,112652884,112641860,112458506,112776763,3256.240143,0.742957,0.644144,99738123.800000,2665372.300000,0.026724,353.300000,127.800000,0.361732,10222720.700000,53978.900000,0.005280,448703160.700000,3.983060
gen_187x187_1,generated 187*187,1.700000,10,187,187,289,47.105783,47.116209,46.998855,47.248605,113960541,113985766,113701857,114306064,3258.901913,0.742350,0.643618,100817186.200000,2693975.000000,0.026721,408.700000,131.100000,0.320773,10333214.100000,54281.600000,0.005253,453560036.100000,3.979974
gen_188x188_1,generated 188*188,1.700000,10,188,188,289,47.589368,47.598885,47.467406,47.792003,115130190,115153215,114835134,115620413,3257.418232,0.742687,0.643910,101902054.300000,2722707.800000,0.026719,397.500000,137.700000,0.346415,10444301.200000,54564.400000,0.005224,458443057.200000,3.981953
gen_189x189_1,generated 189*189,1.700000,10,189,189,289,48.743657,48.098178,47.963507,54.591776,117922788,116361218,116035416,132070814,3301.217435,0.732834,0.635367,102992729.000000,2752462.100000,0.026725,394.600000,149.900000,0.379878,10555982.900000,54910.200000,0.005202,463352224.900000,3.929285
gen_190x190_1,generated 190*190,1.700000,10,190,190,289,48.595965,48.586540,48.500424,48.749266,117565671,117542870,117334533,117936545,3256.666787,0.742860,0.644060,104089208.700000,2781451.900000,0.026722,401.400000,117.300000,0.292227,10668257.600000,54939.100000,0.005150,468287537.600000,3.983200
gen_191x191_1,generated 191*191,1.700000,10,191,191,289,49.110597,49.102947,49.043111,49.226188,118810301,118791794,118647035,119089943,3256.772046,0.742834,0.644037,105191494.900000,2810718.200000,0.026720,433.600000,142.000000,0.327491,10781126.800000,55227.500000,0.005123,473248996.800000,3.983232
gen_192x192_1,generated 192*192,1.700000,10,192,192,289,49.600192,49.605473,49.440585,49.723630,119994895,120007671,119608768,120293521,3255.069851,0.743223,0.644374,106299587.200000,2840231.300000,0.026719,411.200000,127.400000,0.309825,10894590.100000,55519.600000,0.005096,478236602.100000,3.985475
gen_193x193_1,generated 193*193,1.700000,10,193,193,289,50.137555,50.173878,50.003788,50.256758,121294828,121382703,120971212,121583208,3256.324411,0.742936,0.644126,107413485.500000,2869909.200000,0.026718,473.300000,141.000000,0.297908,11008647.400000,55802.400000,0.005069,483250353.400000,3.984097
gen_194x194_1,generated 194*194,1.700000,10,194,194,289,51.192299,51.200368,50.647675,51.877709,123846694,123866216,122529116,125504868,3290.644436,0.735189,0.637409,108533192.100000,2900033.700000,0.026720,457.000000,158.300000,0.346389,11123301.000000,56103.700000,0.005044,488290253.000000,3.942699
