variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_512x11776_bench1,generated 512*11776,1,"6.7",2,512,11776,289,7911.899309,7913.243471,7910.555146,7913.243471,19141107671,19144359578,19137855764,19144359578,3174.675265,0.762056,0.660703,6872878439.000000,179333396.500000,0.026093,1309603956.000000,4381.500000,3931252658.500000,103.000000,0.000000,1309429891.000000,3610.000000,0.000003,52501.500000,26201.500000,0.499062,30310.000000,4473.500000,0.147592,106.500000,0.000000,1751.500000,781596373.000000,1286437.500000,0.001646,23471558738.000000,1.226238
gen_512x12288_bench1,generated 512*12288,1,"6.7",2,512,12288,289,8257.993795,8265.968570,8250.019021,8265.968570,19978552398,19997845759,19959259038,19997845759,3175.505383,0.761863,0.660535,7200971757.500000,187812492.000000,0.026082,1362546052.000000,4634.000000,4088748284.500000,97.000000,0.000000,1366551278.000000,16721.000000,0.000012,54860.000000,26614.000000,0.485126,1065.000000,1446.000000,1.357746,21.000000,0.000000,1850.000000,828192529.500000,1348468.000000,0.001628,24583612217.000000,1.230500
gen_512x12800_bench1,generated 512*12800,1,"6.7",2,512,12800,289,8610.491522,8623.670552,8597.312493,8623.670552,20831334095,20863218079,20799450112,20863218079,3178.609328,0.761118,0.659889,7476998947.500000,195086775.500000,0.026092,1422825236.000000,4428.000000,4274081480.500000,121.500000,0.000000,1423203199.000000,11278.000000,0.000008,58075.000000,28084.500000,0.483590,34847.000000,9815.000000,0.281660,399.000000,0.000000,1949.500000,852395930.000000,1398837.000000,0.001641,25527557444.000000,1.225440
gen_512x13312_bench1,generated 512*13312,1,"6.7",2,512,13312,289,8955.104834,8957.846433,8952.363235,8957.846433,21665050549,21671683289,21658417810,21671683289,3178.677273,0.761102,0.659875,7791986085.000000,203225812.000000,0.026081,1474581225.000000,4811.000000,4436147267.000000,220.000000,0.000000,1482288297.000000,4372.000000,0.000003,59419.500000,28900.000000,0.486372,1566.500000,1548.500000,0.988509,121.500000,0.000000,1792.500000,890612795.500000,1462322.000000,0.001642,26627814430.500000,1.229068
gen_512x13824_bench1,generated 512*13824,1,"6.7",2,512,13824,289,9346.453545,9360.753710,9332.153379,9360.753710,22611803223,22646399505,22577206942,22646399505,3194.710516,0.757281,0.656562,8100392499.500000,211166909.000000,0.026069,1530796887.500000,5629.500000,4605591888.000000,345.500000,0.000000,1538952784.000000,30472.500000,0.000020,66067.000000,30849.500000,0.466943,1569.000000,1557.500000,0.992670,315.000000,0.000000,2658.500000,925350544.000000,1521651.500000,0.001644,27670420672.000000,1.223716
gen_512x14336_bench1,generated 512*14336,1,"6.7",2,512,14336,289,9637.972538,9643.845098,9632.099979,9643.845098,23317012021,23331219422,23302804620,23331219422,3176.690786,0.761574,0.660285,8378890252.500000,218865663.500000,0.026121,1594242336.500000,4794.500000,4783844312.000000,169.000000,0.000000,1591348234.000000,26975.000000,0.000017,65351.000000,31457.500000,0.481362,10342.000000,1565.500000,0.151373,177.500000,0.000000,1990.500000,956608793.000000,1565413.000000,0.001636,28567446237.500000,1.225176
gen_512x14848_bench1,generated 512*14848,1,"6.7",2,512,14848,289,10041.145317,10050.620150,10031.670484,10050.620150,24292418646,24315340992,24269496300,24315340992,3195.455965,0.757102,0.656408,8686264341.000000,226951822.500000,0.026128,1645250134.500000,5221.000000,4952728354.000000,2215.000000,0.000000,1654827065.500000,283034.000000,0.000171,108274.500000,42364.500000,0.391269,1622.000000,13382.500000,8.250617,1190.000000,0.000000,38626.500000,991110236.000000,1626519.000000,0.001641,29676437930.500000,1.221634
gen_512x15360_bench1,generated 512*15360,1,"6.7",2,512,15360,289,10440.259342,10508.265608,10372.253077,10508.265608,25258094621,25422622017,25093567225,25422622017,3211.732816,0.753269,0.653084,8959343224.000000,234107540.000000,0.026130,1706542913.500000,5344.000000,5138856781.500000,135231.500000,0.000026,1710531981.000000,269446.500000,0.000158,158353.000000,92815.500000,0.586130,29546.000000,3659.000000,0.123841,1669.500000,60.000000,36297.500000,1021729009.000000,1674788.000000,0.001639,30610523167.500000,1.211909
gen_512x15872_bench1,generated 512*15872,1,"6.7",2,512,15872,289,13117.459522,13331.499303,12903.419741,13331.499303,31734911258,32252735113,31217087404,32252735113,3905.131587,0.619515,0.537120,9263204598.000000,242878550.000000,0.026220,1763684084.000000,37109.500000,5312928575.000000,509290.000000,0.000096,1754706019.000000,328790.000000,0.000187,317204.500000,245772.000000,0.774806,3707.000000,1756.000000,0.473698,20372.000000,22739.500000,196221.500000,1057969181.000000,1732673.500000,0.001638,31478311714.000000,0.991914
gen_512x16384_bench1,generated 512*16384,1,"6.7",2,512,16384,289,16177.409984,17772.007782,14582.812186,17772.007782,39053709950,42903211196,35204208705,42903211196,4655.565017,0.518538,0.449573,9581235269.500000,251704714.000000,0.026271,1818063842.000000,109824.500000,5486719662.500000,2058078.000000,0.000375,1827092619.000000,349800.000000,0.000191,893812.000000,809590.500000,0.905773,39916.500000,2574.500000,0.064497,31307.500000,42383.000000,325273.000000,1086393372.000000,1762792.500000,0.001623,32560902793.000000,0.833747
