variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_199x199_1,generated 199*199,6.700000,10,199,199,9,1.975043,1.947999,1.938427,2.142904,4778174,4712749,4689590,5184277,120.657913,20.050704,0.541369,177215.800000,34219.000000,0.193092,1167830.200000,117.800000,708518.800000,0.000000,0.000000,0.000000,0.000000,0.000000,42.100000,3.400000,0.080760,106.000000,1.700000,0.016038,0.000000,0.000000,11.600000,92.400000,9.200000,0.099567,478.500000,0.000100
gen_202x202_1,generated 202*202,6.700000,10,202,202,9,2.029995,2.013273,1.996672,2.183438,4911113,4870658,4830496,5282334,120.358617,20.100543,0.542715,539544.700000,46667.700000,0.086495,1177735.300000,122.500000,458339.500000,0.000000,0.000000,0.000000,0.000000,0.000000,55.100000,5.800000,0.105263,52.600000,2.500000,0.047529,0.000000,0.000000,11.900000,92.400000,8.700000,0.094156,467.500000,0.000095
gen_205x205_1,generated 205*205,6.700000,10,205,205,9,2.109005,2.082868,2.055431,2.302506,5102269,5039035,4972659,5570401,121.410327,19.926454,0.538014,694615.500000,50469.500000,0.072658,1165919.700000,121.500000,439253.800000,0.000000,0.000000,0.000000,0.000000,0.000000,67.800000,9.900000,0.146018,25.700000,0.100000,0.003891,0.000000,0.000000,12.300000,90.000000,8.100000,0.090000,467.500000,0.000092
gen_208x208_1,generated 208*208,6.700000,10,208,208,9,2.176595,2.145685,2.120997,2.384556,5265780,5191001,5131275,5768896,121.712740,19.876921,0.536677,716958.900000,50351.800000,0.070230,1177356.200000,111.800000,526888.600000,0.000000,0.000000,0.000000,0.000000,0.000000,58.100000,7.400000,0.127367,65.700000,0.200000,0.003044,0.000000,0.000000,12.700000,90.000000,9.200000,0.102222,467.500000,0.000089
gen_211x211_1,generated 211*211,6.700000,10,211,211,9,2.220023,2.195950,2.181764,2.453209,5370829,5312591,5278270,5934968,120.635857,20.054297,0.541466,567913.600000,45819.700000,0.080681,1184208.000000,104.400000,782448.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.700000,9.600000,0.135785,123.400000,0.000000,0.000000,0.000000,0.000000,16.300000,90.000000,8.500000,0.094444,467.500000,0.000087
gen_214x214_1,generated 214*214,6.700000,10,214,214,9,2.281231,2.255372,2.243649,2.539813,5518915,5456355,5427995,6144494,120.510852,20.075124,0.542028,343777.100000,38926.800000,0.113233,1183234.200000,124.700000,1134484.500000,0.000000,0.000000,0.000000,0.000000,0.000000,68.200000,7.900000,0.115836,131.800000,0.100000,0.000759,0.000000,0.000000,16.800000,93.600000,8.800000,0.094017,484.000000,0.000088
gen_217x217_1,generated 217*217,6.700000,10,217,217,9,2.359691,2.330850,2.306517,2.614644,5708724,5638951,5580083,6325523,121.232645,19.955577,0.538801,689252.300000,50999.400000,0.073992,1175266.100000,128.500000,936347.900000,0.000000,0.000000,0.000000,0.000000,0.000000,74.000000,8.600000,0.116216,58.500000,0.000000,0.000000,0.000000,0.000000,17.200000,90.000000,11.300000,0.125556,467.500000,0.000082
gen_220x220_1,generated 220*220,6.700000,10,220,220,9,2.445242,2.404830,2.376096,2.751268,5915714,5817945,5748431,6656074,122.225496,19.793540,0.534426,646772.500000,50246.100000,0.077687,1195065.700000,130.700000,1084455.900000,0.000000,0.000000,0.000000,0.000000,0.000000,100.100000,11.500000,0.114885,352.200000,5.000000,0.014196,0.000000,0.000000,17.700000,92.400000,8.200000,0.088745,478.500000,0.000081
gen_223x223_1,generated 223*223,6.700000,10,223,223,9,2.506213,2.481168,2.448434,2.740271,6063215,6002624,5923433,6629465,121.925134,19.842288,0.535742,682251.200000,51823.600000,0.075960,1186763.600000,119.500000,1201444.300000,0.000000,0.000000,0.000000,0.000000,0.000000,97.800000,11.400000,0.116564,82.200000,1.000000,0.012165,0.000000,0.000000,18.200000,92.400000,8.300000,0.089827,478.500000,0.000079
gen_226x226_1,generated 226*226,6.700000,10,226,226,9,2.562436,2.526773,2.514888,2.817814,6199226,6112947,6084195,6817055,121.372582,19.932595,0.538180,544695.000000,47267.100000,0.086777,1183206.200000,118.000000,1481324.900000,0.000000,0.000000,0.000000,0.000000,0.000000,116.000000,12.200000,0.105172,852.000000,10.700000,0.012559,0.000000,0.000000,18.700000,93.600000,11.200000,0.119658,484.000000,0.000078
gen_229x229_1,generated 229*229,6.700000,10,229,229,9,2.622300,2.594809,2.574870,2.906674,6344058,6277550,6229314,7032037,120.975153,19.998094,0.539949,298697.900000,37882.000000,0.126824,1189942.100000,134.000000,1845424.300000,0.000000,0.000000,0.000000,0.000000,0.000000,118.000000,10.700000,0.090678,511.600000,3.200000,0.006255,0.000000,0.000000,19.200000,94.800000,8.000000,0.084388,489.500000,0.000077
gen_232x232_1,generated 232*232,6.700000,10,232,232,9,2.723599,2.714736,2.649667,2.989595,6589129,6567687,6410269,7232646,122.419906,19.762089,0.533576,672244.600000,51641.100000,0.076819,1179473.600000,99.000000,1635141.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.200000,13.800000,0.097046,937.000000,2.100000,0.002241,0.000000,0.000000,19.700000,94.800000,13.000000,0.137131,489.500000,0.000074
gen_235x235_1,generated 235*235,6.700000,10,235,235,9,2.775650,2.732085,2.705341,3.216851,6715097,6609700,6544999,7782490,121.595238,19.896241,0.537199,631631.300000,50668.200000,0.080218,1214400.800000,100.600000,1756729.300000,0.000000,0.000000,55093.700000,0.000000,0.000000,145.400000,15.600000,0.107290,257.300000,0.200000,0.000777,0.000000,0.000000,20.200000,94.800000,8.300000,0.087553,489.500000,0.000073
gen_238x238_1,generated 238*238,6.700000,10,238,238,9,2.881629,2.796151,2.778405,3.332418,6971435,6764640,6721708,8062014,123.074553,19.656936,0.530737,645718.900000,50892.400000,0.078815,1205184.900000,133.500000,1907117.000000,0.000000,0.000000,144314.600000,0.000000,0.000000,149.500000,19.500000,0.130435,857.200000,80.900000,0.094377,0.000000,0.000000,20.700000,96.000000,10.000000,0.104167,495.000000,0.000071
gen_241x241_1,generated 241*241,6.700000,10,241,241,9,2.910100,2.876790,2.851847,3.245227,7040357,6959771,6899427,7851125,121.216181,19.958421,0.538877,495640.300000,43970.300000,0.088714,1173398.100000,98.100000,2248518.800000,0.000000,0.000000,232646.600000,0.000000,0.000000,132.600000,18.100000,0.136501,410.300000,18.700000,0.045576,0.000000,0.000000,21.300000,98.400000,10.900000,0.110772,506.000000,0.000072
gen_244x244_1,generated 244*244,6.700000,10,244,244,9,2.984639,2.955499,2.927826,3.310470,7220651,7150155,7083206,8008926,121.282098,19.947470,0.538582,267253.000000,36887.600000,0.138025,1203334.300000,92.400000,2578179.500000,0.000000,0.000000,375397.200000,0.000000,0.000000,111.500000,12.100000,0.108520,456.300000,2.700000,0.005917,0.000000,0.000000,21.800000,100.800000,9.000000,0.089286,517.000000,0.000072
gen_247x247_1,generated 247*247,6.700000,10,247,247,9,3.072895,3.028223,3.004402,3.414174,7434177,7326104,7268474,8259825,121.853776,19.853914,0.536056,574133.900000,46840.500000,0.081585,1178802.300000,92.300000,2461056.500000,0.000000,0.000000,321792.200000,0.000000,0.000000,136.400000,15.900000,0.116569,810.300000,2.000000,0.002468,0.000000,0.000000,22.300000,98.400000,10.000000,0.101626,506.000000,0.000068
gen_250x250_1,generated 250*250,6.700000,10,250,250,9,3.148164,3.102952,3.072742,3.562636,7616261,7506883,7433795,8618983,121.860176,19.852843,0.536027,599485.100000,47552.500000,0.079322,1191630.200000,90.500000,2571640.100000,0.000000,0.000000,365747.300000,0.000000,0.000000,165.800000,12.900000,0.077805,937.700000,34.300000,0.036579,0.000000,0.000000,22.900000,99.600000,10.000000,0.100402,511.500000,0.000067
gen_253x253_1,generated 253*253,6.700000,10,253,253,9,4.052702,3.223285,3.171192,8.325052,9804552,7797974,7671947,20140490,153.174585,15.794153,0.426442,244264.300000,30605.900000,0.125298,1168916.000000,147.700000,3133116.400000,0.300000,0.000000,574252.400000,0.000000,0.000000,164.300000,101.000000,0.614729,1615.000000,503.400000,0.311703,0.000000,0.000000,23.500000,104.400000,17.600000,0.168582,533.500000,0.000054
gen_256x256_1,generated 256*256,6.700000,10,256,256,9,3.305593,3.265837,3.240443,3.684390,7997157,7900976,7839541,8913573,122.026932,19.825791,0.535296,111.900000,26239.300000,234.488829,1200696.500000,85.200000,3149999.000000,0.000000,0.000000,725525.200000,0.000000,0.000000,113.000000,19.400000,0.171681,1345.100000,7.700000,0.005724,0.000000,0.000000,27.200000,77641.400000,237.700000,0.003062,1569736.400000,0.196287
gen_512x512_1,generated 512*512,6.700000,10,512,512,9,13.794263,13.425054,13.327748,15.102830,33372205,32478985,32243574,36537997,127.304859,19.003843,0.513104,10841662.000000,405242.900000,0.037378,2967224.000000,112.200000,6344334.600000,44.000000,0.000007,2330146.200000,58.100000,0.000025,969.900000,625.800000,0.645221,13535.000000,11035.300000,0.815316,2.400000,0.000000,108.800000,1782410.700000,6755.800000,0.003790,35258382.000000,1.056519
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,9,54.693699,54.386159,53.963860,58.096571,132319571,131575544,130553884,140552084,126.189776,19.171788,0.517638,43957795.800000,1476613.100000,0.033592,11128621.700000,105.900000,28826360.300000,100.300000,0.000003,9993018.800000,60.200000,0.000006,3904.400000,3093.900000,0.792414,8390.500000,14453.000000,1.722543,2.300000,0.000000,128.600000,8223148.100000,24931.500000,0.003032,144897540.700000,1.095058
gen_1536x1536_1,generated 1536*1536,6.700000,10,1536,1536,9,122.105426,121.289625,120.790942,129.747791,295407955,293434299,292227841,313897022,125.210213,19.321795,0.521688,106398310.700000,3444761.900000,0.032376,23051561.600000,151.400000,61276066.900000,251.400000,0.000004,23372796.300000,141.800000,0.000006,4902.600000,2949.200000,0.601558,22712.100000,13838.900000,0.609318,1.500000,0.000000,161.600000,17989049.800000,63706.200000,0.003541,350413716.800000,1.186203
gen_2048x2048_1,generated 2048*2048,6.700000,10,2048,2048,9,226.269954,225.753892,225.105610,231.152960,547410583,546162086,544593709,559223947,130.512853,18.536725,0.500492,186503912.900000,6010313.000000,0.032226,41840503.000000,559.300000,108112959.900000,569.200000,0.000005,42044652.500000,2907.500000,0.000069,26099.300000,8544.400000,0.327380,1068.700000,1032.400000,0.966033,66.200000,0.000000,639.200000,30438023.600000,113751.900000,0.003737,619013069.100000,1.130802
gen_2560x2560_1,generated 2560*2560,6.700000,10,2560,2560,9,349.368187,348.623001,348.147846,355.051704,845222434,843419613,842270076,858972500,128.970708,18.758434,0.506478,295603323.900000,9482467.400000,0.032078,64277018.100000,379.900000,171765569.800000,255.800000,0.000001,65052369.300000,2138.100000,0.000033,14157.100000,7473.000000,0.527862,1504.900000,1519.800000,1.009901,49.200000,0.000000,378.600000,48420816.600000,178104.200000,0.003678,963844562.300000,1.140344
gen_3072x3072_1,generated 3072*3072,6.700000,10,3072,3072,9,503.391349,502.372145,501.918260,510.571188,1217845881,1215380140,1214282062,1235215941,129.047593,18.747211,0.506175,424652487.000000,13553457.800000,0.031917,92860951.900000,472.500000,246449902.400000,478.100000,0.000002,93969854.500000,3969.000000,0.000042,21896.900000,10620.600000,0.485028,1923.400000,1932.500000,1.004731,84.800000,0.000000,644.900000,71809185.300000,253575.400000,0.003531,1404828844.500000,1.153536
gen_3584x3584_1,generated 3584*3584,6.700000,10,3584,3584,9,725.758924,726.583838,721.225307,733.367346,1755813382,1757809079,1744845297,1774220279,136.691765,17.698792,0.477867,580723938.700000,18611211.300000,0.032048,127572811.700000,659.400000,330407998.700000,910.300000,0.000003,126587326.400000,178341.500000,0.001409,34231.800000,20225.800000,0.590848,150350.100000,150593.800000,1.001621,4718.200000,0.000000,20535.100000,96873039.000000,345344.200000,0.003565,1902707253.700000,1.083661
gen_4096x4096_1,generated 4096*4096,6.700000,10,4096,4096,9,1021.780366,1022.215291,1019.439204,1024.405431,2471970892,2473023097,2466306972,2478321655,147.340947,16.419591,0.443329,759243372.300000,24315411.200000,0.032026,164592269.400000,1267.500000,436001369.200000,2060.500000,0.000005,166488282.100000,497977.600000,0.002991,240648.400000,42307.900000,0.175808,6877.700000,3886.100000,0.565029,3065.700000,0.000000,59670.500000,126612793.600000,453315.100000,0.003580,2511495035.600000,1.015989
